Null (reference),Null (threshold),Full
0.813105342921143,0.822670461284471,0.485286664893192
0.812290283146019,0.824792944498482,0.481599350439582
0.810113971076447,0.822857313925582,0.499150945523216
0.812352023430511,0.818791528644199,0.483708861543332
0.811320035672597,0.820628960740245,0.482927670561033
0.814251073577071,0.823991066970165,0.50030334546242
0.81354005403596,0.824928931327393,0.500810377079849
0.814163525242445,0.828704356152013,0.482400720357874
0.811431396055968,0.823038750703824,0.493805307759253
0.815500979938935,0.8258016658095,0.498905682427121
0.813752386993343,0.829697282191997,0.50182768138636
0.812245184429273,0.82754904010513,0.499417420189688
0.818966785864454,0.827735885026184,0.510935139096785
0.817110922736599,0.829655181407428,0.489536666665323
0.815127287804264,0.826310708384152,0.487789156964804
0.817542282859024,0.829705395993114,0.498125972450143
0.822602328524675,0.830746065691585,0.495182539599125
0.817858224879451,0.830617858896646,0.486571708450661
0.814971924999374,0.832486014761119,0.493914606306684
0.816741483572978,0.830622250515028,0.496766989413473
0.81802243560811,0.83442239351065,0.503210810279409
0.821215320229166,0.831798997532741,0.504371298517123
0.819499323644888,0.831699378702222,0.508785994220853
0.823918520728104,0.834115503642641,0.512312802032291
0.821437392600095,0.831284890787335,0.473036236715842
0.822788080840883,0.832879918539904,0.501725024908372
0.825116808005692,0.835895241341922,0.508250529784818
0.82206325808589,0.831719449183695,0.514752246784111
0.824915046557361,0.835987916898325,0.496254893196561
0.823532026222937,0.835884595343895,0.511746944296191
0.822002513151794,0.834253107989641,0.511681491726513
0.821621587013287,0.83696965240175,0.506070646022886
0.825430245232326,0.836417198253502,0.495811746301435
0.825712811224948,0.834743222547163,0.515937669902261
0.829261402753771,0.836650986712582,0.519990007929163
0.827128897608132,0.841566376259335,0.497009284985941
0.829112393608767,0.836825471770212,0.494248870251384
0.829845566854533,0.840299762031542,0.512690604324964
0.829028969640706,0.843834215868834,0.501983936672742
0.828419439014608,0.841574144851194,0.49788496734323
0.829445041635873,0.841236284962477,0.508080032275852
0.829931249167936,0.843076328063831,0.502334308213167
0.832906029232881,0.838943764291116,0.517290771576715
0.825050789155949,0.843545439910854,0.509454500922016
0.831389654420824,0.840133046359177,0.516362068036991
0.830181875566316,0.839642983422255,0.527158283417027
0.833370682172134,0.840753110523257,0.503823346869448
0.83078395911664,0.841845431420238,0.510979095158417
0.834125462127137,0.843508502547585,0.496569013892203
0.831340335851012,0.841481568315596,0.528274842778815
0.831644467285407,0.845474150386831,0.503099193579782
0.833420926130184,0.844145606112837,0.493326322129925
0.832414869361333,0.841552750658576,0.49941998185108
0.834981156668881,0.846857289655013,0.523398842088534
0.832125787036655,0.846078056364053,0.517062052033899
0.835093871610766,0.847569190750104,0.506843090645437
0.832587806952116,0.844274088049155,0.512687875399776
0.838266420293972,0.849202302320399,0.506181739157558
0.834711915560664,0.848515300176739,0.506136785830202
0.837502456406111,0.846275678406356,0.526872452438008
0.839668432978842,0.848946732236468,0.519672852363349
0.840199152612456,0.84785643572801,0.540887376250627
0.84046735806466,0.850400199912814,0.519063095427941
0.839869766582616,0.845276597524202,0.508897150599661
0.840412273568216,0.846473424692178,0.540966033059682
0.83990408765842,0.849832065637685,0.541389359639589
0.839226867362823,0.851959122407158,0.523003687716334
0.838501813081525,0.85116927425685,0.527924891384012
0.838547806714234,0.850238123302496,0.505491788428042
0.839837894346541,0.850104437591512,0.51409937162612
0.844166878160138,0.849791996444013,0.526804137626061
0.841116335837933,0.852128655973735,0.507307998600705
0.844163617670136,0.853472996240648,0.522788607370051
0.845532254777298,0.854908544663296,0.502797540836842
0.848461771511308,0.852644977938031,0.538658290468452
0.846455866695157,0.854276478796216,0.535493470015453
0.844462396389818,0.85376200851346,0.504483632142069
0.843325346188586,0.854975207614199,0.509129258252155
0.847339240642582,0.858714647176415,0.53378077003611
0.845215567005546,0.855775576611179,0.525340616112866
0.846163892227764,0.857353341883809,0.512387928631437
0.849227453506554,0.855257420088895,0.519175576589061
0.844644574777313,0.854261786633946,0.533529531598403
0.85027354125565,0.853411353473148,0.527248576002801
0.847946401559167,0.856981273623949,0.515090544319951
0.848422154421383,0.858479383687359,0.51689457700333
0.850219947605399,0.856655980234329,0.500664836735315
0.848657852805499,0.857280713825777,0.513129786839595
0.847777296672094,0.859977029008429,0.533637866114499
0.852246417910164,0.86045411402348,0.54566729893989
0.849538582900774,0.8609458602994,0.534437632429892
0.849622151386523,0.861380478904688,0.528155849639312
0.853710761712186,0.860584631293092,0.532635449934622
0.853237979639071,0.861163914893672,0.530514725749601
0.850200849801895,0.860668846184504,0.537077645266565
0.854465799191091,0.864018712973941,0.525568004006626
0.852968922314477,0.862596462464937,0.527269831446806
0.855581227896035,0.863240587439276,0.531684982958775
0.85394688042629,0.863576697798735,0.518066892708684
0.855792134561848,0.860841022134818,0.511163944149843
0.857835342559586,0.860387390723909,0.504279582359873
0.856070634928122,0.861492183743087,0.508584106122047
0.853767180763568,0.86133075737809,0.517533264637816
0.855741089341977,0.866114438814748,0.524860134559182
0.856446899595712,0.864878204240134,0.538949414057413
0.855614359403597,0.864859199343036,0.539690758329861
0.859156273686781,0.865016600949709,0.546464598786075
0.857244066497067,0.865664306865053,0.537649400391198
0.857046496333193,0.866111900505799,0.530303742801231
0.859085143851992,0.866985262226466,0.524222833172814
0.858002524845791,0.866401385023889,0.519784774200189
0.860971019590727,0.870490937516018,0.539190820981902
0.860587349741738,0.86688507906123,0.539766499504003
0.858842199341336,0.865316626270369,0.532028448460748
0.862610492208453,0.869650547477057,0.527152477244134
0.860590422233683,0.86874522634719,0.538419013514928
0.858751707556057,0.863406578082612,0.540925970602363
0.862510390083753,0.872456042793886,0.520159428428293
0.866017996355924,0.867562068960842,0.555359229415074
0.862075125560891,0.868319221365165,0.535993295143333
0.865658392099488,0.866546534487472,0.541864555964709
0.864916502304516,0.866401077184732,0.543541862853187
0.86313120014378,0.86952152792679,0.540277792544192
0.861421119448923,0.870965364697207,0.525779903926066
0.864096036254062,0.870787505870576,0.553347465486428
0.865744337635469,0.869877419858749,0.528682078029729
0.865506221786666,0.869946900449476,0.53709766668127
0.860672908926373,0.874008915812591,0.523348706792863
0.863706550830953,0.872995373239416,0.521136196035267
0.863970076540494,0.868761329407247,0.540882386072585
0.865812140387775,0.873097029402691,0.525959738194902
0.868387492828252,0.876852547294705,0.538747307403897
0.868903369093544,0.874026733512149,0.533283385632016
0.867422003677663,0.87099936196574,0.526795415535467
0.869855814337726,0.87455330995654,0.540244915659527
0.869232990297922,0.875047314903757,0.539162135539917
0.866572154051676,0.873832126599467,0.5496058718382
0.871620779057148,0.873340780483636,0.543904085467523
0.870152523073493,0.872453097393515,0.530954758710548
0.869487030988649,0.877170858432505,0.54341687695845
0.868765147263259,0.871714821335188,0.521872293773527
0.868962985634626,0.87761452040356,0.532683315228258
0.867976711758433,0.876247022989218,0.55929464044539
0.870327994900724,0.876308780713209,0.549085110021307
0.870425080663443,0.882966035140302,0.536264784278476
0.8721110272717,0.878643405346789,0.530201379604446
0.871962817352744,0.88128674104687,0.552573997633623
0.873888895971863,0.877412580694647,0.555434896474293
0.867304557577654,0.879179157591366,0.55510629989348
0.872206635057059,0.880543556371798,0.548402750545026
0.875764515258562,0.879651926209016,0.561468761293967
0.87424408044453,0.877450305178335,0.536212049162413
0.873607065858975,0.882262857395097,0.550425670697781
0.875264995824094,0.880777093962643,0.560002429057533
0.87704725217874,0.880735305338338,0.54348582175327
0.869812271043908,0.882077237923353,0.53379043931601
0.877807926769231,0.878604035701818,0.538635088334826
0.876818557060905,0.880414362301726,0.542258716195496
0.874133011893427,0.879143115506294,0.547690902063356
0.876602665937578,0.881973093812025,0.560371986663416
0.879687321477549,0.881319379201239,0.537950649817137
0.875065864537014,0.88002655370527,0.526159512035844
0.874559842162563,0.885049606418833,0.554713835235496
0.880163297151912,0.883523588251373,0.560019356897586
0.878410146575544,0.884668012595311,0.529968026629079
0.880359712930325,0.885415100391633,0.550054630675311
0.877891478872085,0.88625208347805,0.550130167425474
0.877555036610291,0.884669165896788,0.566398015031846
0.881040936559233,0.886880302006519,0.547271497338979
0.882108536529822,0.886809881055461,0.554650883629987
0.881759541870469,0.887752743967912,0.560558417207744
0.882935755332159,0.886616297763684,0.550897870564151
0.878368955661933,0.885276081019962,0.547650751822779
0.881440529206408,0.887935786953789,0.54856881072888
0.881129757233669,0.886769566662625,0.550990308329807
0.87966583478848,0.88575203520517,0.539790678614848
0.881448037017923,0.885133643365802,0.54440859237493
0.885582892733435,0.887398592130904,0.564324879589788
0.882936064008891,0.886036935493575,0.568020214237185
0.883185218815648,0.891163990180856,0.553027354879752
0.884773509885104,0.889356848296738,0.579478644282768
0.881841900722279,0.886849758206839,0.578700120344581
0.885309318445191,0.890829797343345,0.564576253764962
0.886891521641452,0.890273757640507,0.546199976146586
0.886193665959268,0.890972877062663,0.548379288632329
0.884011197889455,0.891740412429835,0.545408047177804
0.886768643874921,0.888211402779662,0.550642221571021
0.886490227888535,0.890839331647453,0.547213227670021
0.8851426969848,0.890925078454946,0.561354657740925
0.885927646808433,0.892841171856784,0.557393837272714
0.88398672337447,0.89296822408608,0.538719122034599
0.887569049805041,0.891423128327685,0.545712006727844
0.886143337988433,0.890664507402945,0.556920506380506
0.885164844399432,0.894520933899077,0.53723887249062
0.888767955043007,0.89800463083061,0.551940019231606
0.884249848316674,0.893353693782071,0.552605254978622
0.891110958790224,0.893898297031552,0.562143822793105
0.888181522621529,0.896091721941638,0.546781226735959
0.887307377691194,0.89443707446361,0.559385570270145
0.885123662422588,0.891661793014504,0.559425656508782
0.890567242115614,0.890391234799435,0.570480768188469
0.886568866771617,0.895837661220306,0.546235692252203
0.891819663644943,0.894923693700092,0.566329758269002
0.891851093690656,0.893022199279078,0.562365480107212
0.890902214879457,0.897002659326845,0.558845859020858
0.889059254375097,0.889266227219804,0.560212137307835
0.891639249749253,0.893189484707786,0.568905625816368
0.894112530567151,0.895525058062923,0.555459696115555
0.892428503147426,0.895312783519757,0.552109023806755
0.891155770086108,0.894241872367734,0.558223263644347
0.894197723444056,0.894460584433961,0.564077641029521
0.891682879144781,0.89836049061393,0.553910091536276
0.893634940624621,0.897671654514001,0.558853020866324
0.893327812460377,0.896251289202299,0.57354263753693
0.892059530339946,0.89959009521145,0.560373168328068
0.89584101406898,0.897639367019806,0.584385020217001
0.892823650032757,0.89962538151632,0.543914917758794
0.889908696290147,0.898690447130562,0.551619975016143
0.891821850582551,0.897606789248491,0.572865814185266
0.89698073038612,0.895572048294105,0.555478122132083
0.89656792851347,0.898986291571119,0.579734116951737
0.897201752661711,0.900347198983785,0.574552353977651
0.895024407785658,0.903137137585442,0.548041950476951
0.896185841474169,0.899347855463753,0.579308182491511
0.894890402517709,0.898514527389547,0.56074501163207
0.895189852191694,0.901863101870829,0.587845785927587
0.897777518725711,0.899287059279445,0.56862118910383
0.894338547800381,0.89685097496869,0.562933094948885
0.896058390886322,0.905363097693068,0.58630076833946
0.896325669160282,0.90179006905598,0.576843016620986
0.897191133863106,0.905105602495112,0.586144341766773
0.89813235427617,0.903680561422129,0.562760501765321
0.898964772828215,0.903360172163384,0.561592907735145
0.900353576333997,0.906112728411312,0.577460359212887
0.901203197926984,0.901581498949959,0.556126959654597
0.898063664778975,0.904401000952236,0.57674474923142
0.899543365475653,0.904761736460618,0.584880382671533
0.899393413929403,0.905857277287311,0.571426028061283
0.8968683112167,0.90436635638169,0.575224712367834
0.899583491354602,0.90594624256945,0.572922497127291
0.899897286052772,0.904304797447188,0.577366754484673
0.896996502429067,0.905179643391113,0.58316363547905
0.90022249511765,0.901715508149268,0.556670371770067
0.898283605256046,0.906207713584767,0.541984990295392
0.901007620891994,0.902237630818376,0.580656089107776
0.900285994236704,0.906897853449945,0.566876179811106
0.901645216151834,0.905078023097407,0.5806602613858
0.902461286400861,0.90465818447783,0.578269593725457
0.898044569363346,0.902433895003309,0.566861014002945
0.901658979274805,0.903517486102587,0.588098512474087
0.901701559203395,0.906490154829082,0.55605728990839
0.901711628511044,0.908835015700029,0.585862423741555
0.900818301543563,0.907305655796878,0.589359421006553
0.902901692860567,0.906996966475029,0.578083822109925
0.900278207823477,0.906442512880572,0.580547495383665
0.902826783053917,0.905196500466098,0.574224401967251
0.905549329066451,0.910184990358348,0.575822674973429
0.902390349286822,0.907944348123061,0.572587375800999
0.909016331563383,0.908899469602382,0.562407365080672
0.905138432895336,0.905101891362983,0.578284392712359
0.905262652097615,0.908631509729172,0.575096228304598
0.906327767338291,0.907387286538558,0.580672162710568
0.900954090000046,0.908037135008101,0.572189055524861
0.905332902328477,0.907347769583256,0.571437233360632
0.907774640993316,0.911289160018961,0.593639851387205
0.903991764415596,0.908716485939186,0.589344327831371
0.905551358635442,0.909414906184844,0.580800902354515
0.904232130149678,0.910169917603058,0.588839074206875
0.907357250438501,0.912263050155292,0.559930229333334
0.910970964268094,0.910418406841477,0.564904538618965
0.905994516017936,0.911473942166639,0.596163512459288
0.906025479053998,0.913237216578946,0.57914073580949
0.909092928415956,0.909539645799024,0.606901311171233
0.908831755613582,0.909440316992005,0.547951858671865
0.907244818264052,0.909800818500097,0.568408923691242
0.906482655766913,0.907631808530158,0.581341741637622
0.90531197248071,0.91412023514948,0.590562687685955
0.90809480960172,0.908869190132301,0.574890718995381
0.907720654143684,0.914554767610602,0.580983269182828
0.909115582111541,0.909740498863332,0.565363702547654
0.908089089324783,0.914503063287954,0.591269847089108
0.908019961659075,0.914511974122859,0.585905406146977
0.910653344479251,0.910357865021949,0.58780999385087
0.908585886487243,0.91111563250335,0.585693558815462
0.907348566315001,0.913213639582965,0.583842400315905
0.907888823549374,0.914556647292077,0.579515493819916
0.91044657942893,0.91354571948609,0.587389740914705
0.912169654009448,0.91568301605978,0.584195658671633
0.908593693170312,0.912352395155629,0.583586627270761
0.908796353124513,0.914995556023374,0.583510587824665
0.910598148736007,0.914406501796653,0.582598700572651
0.910266626217978,0.912046238216378,0.569304433907788
0.910237849441767,0.9125393679313,0.570967495168176
0.907130113362818,0.912774038106099,0.580470793913278
0.913600545279232,0.914949557623816,0.580929776217427
0.911375998787057,0.914762767242971,0.585658703820483
0.911842691495705,0.91521918917845,0.579022963762699
0.911869084664864,0.916860471555111,0.60151760014595
0.913056238286865,0.916659366941262,0.581298134384192
0.908697325877031,0.915165157568674,0.58470363672142
0.912619853856235,0.916728176576927,0.59254838939341
0.909606837987363,0.918576264191934,0.594023133144934
0.913304354298339,0.91392701448077,0.576393425583046
0.913526134812793,0.916792945620181,0.579909144283734
0.911182912639818,0.918799906510467,0.570289247334519
0.917046751415022,0.913034315199256,0.588849586610028
0.912782617662748,0.916108686920599,0.594385061496815
0.916615600792973,0.916147755097857,0.568730601171264
0.914593847153534,0.914623745205306,0.584165661561387
0.913331301413716,0.919706165290147,0.58203911518359
0.91480019711682,0.917772165037007,0.575062046879179
0.914452130541853,0.916246771687365,0.599584386072269
0.913192564958229,0.91740864620465,0.585342888492929
0.915515819975532,0.916445929078717,0.589316337025963
0.916966148510259,0.921105627507468,0.580180760762725
0.912477748266656,0.917492693319495,0.588273536934002
0.91718858179042,0.917324080751224,0.576059169701699
0.915978782737307,0.915546409736264,0.592083322957529
0.915137997789725,0.91664468024463,0.580947747908947
0.9143242091763,0.918214466534299,0.579642497094792
0.915052644325183,0.918489320010295,0.57537984124232
0.918345091819237,0.918143302898117,0.593258447554454
0.917780292522588,0.918776421271238,0.586832249805869
0.916626814736201,0.919738629398006,0.604607511748419
0.918632274854436,0.922716757532974,0.589992473989066
0.91772034098981,0.917857248414803,0.575489486545751
0.920859156056223,0.916505319354917,0.595021926605519
0.917918088538644,0.920926429721936,0.586334918662291
0.916284329331749,0.919723654113515,0.599516658033765
0.919927713762603,0.919489110130484,0.59432603109899
0.915014049745238,0.919253946260505,0.580938730616543
0.914687340465145,0.919397789930748,0.579682980119986
0.919528770247452,0.92034416787121,0.588766276269708
0.915500157830692,0.922153694331863,0.587472635661752
0.918004551983021,0.921113380840196,0.584754367910255
0.918930776046408,0.921388409907472,0.594897877289339
0.916605306254187,0.919183864877868,0.611427479967187
0.9163771017538,0.926930867645586,0.588142698876208
0.920545383826936,0.92132863173266,0.589383491549759
0.919921255910954,0.923260532042872,0.587045674033143
0.918428573662308,0.923300533409902,0.596197174432785
0.923172480866761,0.919254186607909,0.590658454415211
0.919362388682863,0.921122624378674,0.60620162706378
0.919156851393378,0.926387880319888,0.619296648893346
0.922786141898312,0.924345127747981,0.614978868763481
0.922104038388836,0.920845796135702,0.609221694547945
0.919698657758443,0.925430092225461,0.590467449965718
0.916380978691256,0.920490831321886,0.58904630426428
0.920399555191808,0.922593579079889,0.611974814510868
0.923832827239869,0.923648790715357,0.586889611988242
0.92004078632997,0.923868665153831,0.613682451807593
0.92290329201413,0.924005152894843,0.584737793631812
0.921611117675056,0.922921296389899,0.587948946970309
0.91918078094303,0.919269990560807,0.596595118926235
0.922030726168436,0.923753678079112,0.572919350019461
0.91922169103255,0.925084487572551,0.589022906207485
0.918686000399543,0.92444770344982,0.602927179804395
0.922451019458684,0.923519772445079,0.608250660406106
0.919597010814613,0.924745906545246,0.592120812650327
0.922388989698006,0.930110792497636,0.596080884388858
0.923779570205054,0.924854170840036,0.596085185852364
0.919576734352323,0.924689808197915,0.604566498516072
0.921319665647718,0.925937966253503,0.612210372632613
0.922967426911504,0.924999056146038,0.586899799892771
0.921178846607444,0.921168176354716,0.59282903683144
0.921113155479292,0.923659804314233,0.607251301100583
0.920951890701358,0.924470110066534,0.590661085313079
0.920320384052414,0.925243093633854,0.594603219253088
0.922262466851122,0.923436261378997,0.602200307533196
0.925740653769561,0.926445139794131,0.593938248796186
0.921180347964063,0.926507928750151,0.594746050757867
0.925252274103382,0.925912830843365,0.574478348125405
0.924449905136192,0.92546992705442,0.601285194139164
0.917997061397783,0.923195384312529,0.606164763130772
0.921420762274616,0.922109152339469,0.600092170145061
0.923876281919922,0.925534217176214,0.586930475138971
0.922972320950109,0.92515489526466,0.601453793687628
0.92243383056567,0.925453355081183,0.612752875191017
0.922640982791579,0.926095069934929,0.591345764536091
0.924513919165742,0.92353468764625,0.601814267207808
0.923107651268212,0.924514347041334,0.618325272449361
0.923836079010541,0.923384714109,0.610181132517999
0.923301324237835,0.925854587925583,0.595469849729141
0.926359911912474,0.924952937271805,0.594230478074064
0.924632693928216,0.929196026031432,0.596950148545263
0.924543036785154,0.927774030492388,0.611613106260707
0.929185559204154,0.925578088694514,0.611005711096545
0.923970086738816,0.925308576300338,0.600995605170396
0.927495373753213,0.928918380153166,0.601426710439169
0.924813658024118,0.928495658839996,0.593381852601135
0.926271056193863,0.925936288676024,0.613516367777157
0.925142025953914,0.926493108829143,0.593906829404121
0.924185886700159,0.92681205624838,0.615015606186745
0.924807157838134,0.925067588912901,0.623077495742574
0.926968933663286,0.928266945186834,0.618342177323508
0.923592685418182,0.926039149936864,0.621439071731219
0.923106878475499,0.928290864906911,0.624030709403463
0.925533099862535,0.926780030084381,0.601587072371766
0.922213026537267,0.926741316147073,0.596161444544426
0.925842796040223,0.927767323789276,0.605829205076059
0.924093758398078,0.92710990143186,0.605757581609183
0.92218559269347,0.931126808404618,0.621679198052964
0.925970561576661,0.930868655095144,0.609051071929683
0.926039716257838,0.927829921095786,0.592893207493362
0.927613725568251,0.927459652690831,0.602242892727608
0.924227277812646,0.930701166453186,0.61770580254076
0.922868596654043,0.924761600439681,0.61100748824612
0.930387160328608,0.928542303725693,0.627766359302997
0.925411909229694,0.924336734380478,0.629046139717903
0.924444262393748,0.926076996640327,0.602451864381761
0.930110500223308,0.927654059979109,0.600523182781112
0.923034212580832,0.927319681307757,0.613618171002068
0.926701674254763,0.926108254012181,0.614894197220856
0.924573309142439,0.929402629561509,0.583229148102028
0.926172126605807,0.931560183228133,0.605347997846714
0.925593518277192,0.927272543769527,0.6089926279904
0.92789987444822,0.927683029127272,0.590661134569356
0.929788109371246,0.929452247166891,0.594767882325793
0.927985889665711,0.931936039927776,0.614471030738659
0.927355986964212,0.927413034339793,0.609559757048657
0.929626823626764,0.926483117430962,0.603931498032013
0.928492059609477,0.928923298522266,0.605278639121422
0.926675129392036,0.928489510162592,0.626790281283314
0.923358161681568,0.924838487829544,0.617635240043648
0.93069427660991,0.93141034323794,0.600992782389905
0.928429787280777,0.928791610874582,0.613556822631956
0.927158407415937,0.930728181610095,0.613847691059686
0.924339536036301,0.932366945121218,0.597651743387027
0.927694165486256,0.930999918724102,0.616800384250206
0.928165503192827,0.927031774706128,0.613128978238834
0.925007147722406,0.926445792193185,0.59607461058697
0.926297419303984,0.928441963545068,0.61735726062747
0.931622535523293,0.928998366168433,0.607431667275715
0.930953633041679,0.928603555014579,0.610098740308255
0.928184957406917,0.927558847011567,0.599624635420744
0.924424715316797,0.927048491005174,0.60273445628932
0.928684816185141,0.927661673062362,0.606180043181887
0.927543768029612,0.931201859718106,0.601402356212994
0.929690599837218,0.928932087664531,0.614492401161544
0.922834061288759,0.932695230551579,0.614529704121437
0.925913946674608,0.929111051564922,0.626059336994989
0.930349599707724,0.933031248380139,0.600125296053887
0.929904539412907,0.928248765502412,0.595693671199358
0.927702450130338,0.930897560352799,0.612874310413673
0.92884513381851,0.931074410892345,0.620575483494079
0.928306534534008,0.931082765133581,0.621170180077615
0.928684287835558,0.924378273971475,0.607776023941828
0.925338761901658,0.930535205375648,0.621366942950035
0.924212059740054,0.931799383822892,0.604400919324434
0.928782097729573,0.93219621853789,0.614945665553614
0.927852435141881,0.927300408103431,0.60356594860063
0.928386481368617,0.932348927681409,0.592863241519141
0.927179539012508,0.928613587167632,0.607440507219693
0.929780358201361,0.929127654351969,0.614241222311826
0.926799002496185,0.931412578766238,0.61245750919055
0.92686428996719,0.929588777803409,0.613210901983076
0.926485958366334,0.93106221168369,0.620852243829113
0.930414317555896,0.929556913491536,0.613040574170406
0.927220168052191,0.930786862235363,0.611303297008899
0.92656895754086,0.932994869291508,0.61714744627447
0.927945638684902,0.930370494718931,0.59823690040649
0.929283460208409,0.928835403870937,0.61129699004912
0.930453354788616,0.930143454476346,0.614146609915478
0.928330846869358,0.934314887404532,0.600288733032863
0.928672989158697,0.930432652493756,0.60689483253522
0.929416136183082,0.930930160174297,0.612056294767609
0.926564466029294,0.93150070063629,0.621181848219817
0.929647020152774,0.928239844623617,0.610762173103033
0.930105395445291,0.929848856840148,0.610186153039194
0.926354637763883,0.93154084759152,0.610717645794435
0.928249417405973,0.929229671238234,0.615576840690077
0.9275043699825,0.929807411334636,0.616269745223963
0.931438337797312,0.929314793474253,0.617792509819315
0.924086907015719,0.92844862439381,0.624873844560396
0.927987444462994,0.930405450774331,0.611659494731088
0.927169531173927,0.931040520709945,0.614763408159099
0.928021940285365,0.933254454062298,0.622547163058782
0.927175330378545,0.930110922531448,0.622163362079998
0.928181653428386,0.929919813168461,0.614402376117782
0.928959191647494,0.928547261145632,0.628377885152433
0.92718235999386,0.931567961149975,0.617963297029305
0.925879546303377,0.932091640636079,0.630290147601873
0.929831044474046,0.932329779371095,0.626591368202341
0.927699045926761,0.929019312259287,0.608902066686025
0.927887633606072,0.931425444558737,0.611627217166175
0.927947479092386,0.926317952730588,0.607301804321331
0.928951236126447,0.929529239943142,0.626276045247864
0.927463507989036,0.92905455771019,0.606850900287344
0.925520230235508,0.927106582631056,0.630669611208274
0.927805450880883,0.932617666977077,0.606217100993841
0.926534048847851,0.9314665279007,0.600891499684163
0.929367600615775,0.930828160812512,0.600025347214662
0.928711900310919,0.931690874466803,0.614904585076005
0.927088701260046,0.930839276065169,0.608582712904283
0.928451797483791,0.927814524362529,0.610308015022042
0.92996822993425,0.932202375543592,0.605339512133496
0.926997090158559,0.930998022871566,0.619219661535248
0.929292715029781,0.929216800280372,0.61794544822972
0.929849361823888,0.932885714177752,0.616967495632608
0.927256678639824,0.928730775024029,0.602605369728775
0.932782416316268,0.929749241520801,0.600575243961971
0.927044483292393,0.928766694616076,0.607399006425825
0.928934394692466,0.929704309676606,0.598500889801646
0.924260472051098,0.93463192485932,0.610720842161752
0.92986822754344,0.931272890662314,0.610663837867761
0.932091667535977,0.927582322043904,0.615690766044603
0.928119284062728,0.932445317759786,0.60506728320223
0.925513195419224,0.930972259439128,0.632236318785503
0.926315738827808,0.930432472488385,0.612078013644048
0.924159385854264,0.932355345253573,0.623395320258826
0.926650152503135,0.931105252252325,0.627381012769334
0.926451940711887,0.92797164168909,0.624782081521229
0.927175233965625,0.926044601277206,0.618864130440331
0.926099339570896,0.929696270585051,0.617121485340085
0.925932386476358,0.928267902267212,0.618690038449095
0.923247075803869,0.929401039681215,0.616283902873316
0.925091565793006,0.929710881077432,0.590151666886201
0.925205648535455,0.92634580444523,0.611748476612077
0.926305609566441,0.930929678541447,0.636654889710269
0.927395290099173,0.930342923410326,0.598498199133566
0.924019926801474,0.930429652930498,0.617157901285768
