Read,Full,Null (reference),Null (threshold)
95.0,0.799002971114274,0.778200510236935,0.778290757387664
96.0,0.799012310980815,0.778719567863583,0.777044500272504
97.0,0.798792712290208,0.778554854112701,0.778446158967823
98.0,0.797601715523292,0.778431495126307,0.777257359626994
99.0,0.800014090336484,0.778320954200381,0.778184115769852
100.0,0.802891520061666,0.777384523204067,0.776834981488472
101.0,0.797467213099984,0.778884202153333,0.777194364939853
102.0,0.79633498731667,0.779513813466835,0.777527135593523
103.0,0.800029945491876,0.779105879335234,0.777689314445396
104.0,0.797867624090833,0.77933212620744,0.777759900150704
105.0,0.799905421231349,0.778101976409887,0.777320015454452
106.0,0.801585611823246,0.777921908616068,0.775870096498339
107.0,0.799624971589975,0.778421373493361,0.776192616835651
108.0,0.797430465469776,0.779289305888538,0.776120700882698
109.0,0.798471268445017,0.779446903840001,0.777606270771876
110.0,0.801371339091517,0.778428095212096,0.779553751344247
111.0,0.799040693141095,0.778506102247072,0.777320206338448
112.0,0.796647693284221,0.778657383105702,0.778169083004637
113.0,0.797771128716165,0.778652475143496,0.776210258118855
114.0,0.799805814941128,0.778726302716197,0.777350939786645
115.0,0.799713430677884,0.779287021715598,0.77717609498577
116.0,0.800709766332193,0.77880029190293,0.777781035293961
117.0,0.800406408141149,0.778400876605747,0.777240255724323
118.0,0.798923375011136,0.778382400814064,0.777618558461584
119.0,0.798456084098949,0.77900587276171,0.777584244344007
120.0,0.801100679947554,0.779122164511832,0.778391872487244
121.0,0.800010376734934,0.779548689113129,0.776345967309172
122.0,0.801083616569247,0.779590489471109,0.776475593014201
123.0,0.796159708897253,0.778332062333793,0.776124357759778
124.0,0.800210347928515,0.777904920966899,0.777341591593073
125.0,0.797951909452125,0.778637250528579,0.776553521782883
126.0,0.796017834594662,0.779630049278743,0.776134174292961
127.0,0.799010996497825,0.779120120114189,0.778143965911165
128.0,0.800399769860669,0.778755352801966,0.777456786675336
129.0,0.798400424867378,0.778436876974135,0.777568265991207
130.0,0.799630815776457,0.778479433243082,0.777168403109582
131.0,0.798521763654255,0.779009180869924,0.77737060165565
132.0,0.796470659454111,0.778892386469236,0.776262463441551
133.0,0.796252136690792,0.779608169613326,0.776002233750271
134.0,0.798728329770456,0.778262658950265,0.777503058968309
135.0,0.798782058300055,0.778994131150671,0.77718265723648
136.0,0.798935258236657,0.778685093972313,0.777992148331319
137.0,0.799183277790563,0.779143137624353,0.776036157538467
138.0,0.799675206489215,0.778924537263313,0.777034940912086
139.0,0.799623251524406,0.779095965427682,0.77809502534113
140.0,0.800860665759726,0.777819198756114,0.778229925698
141.0,0.800324125490012,0.778456069135217,0.779051883962061
142.0,0.800379655303864,0.779675917439218,0.777454230597454
143.0,0.797876985755053,0.778982845843848,0.779040154673996
144.0,0.801483104710608,0.779307071446117,0.777049478627123
145.0,0.799219320037912,0.778448918118753,0.778389837380174
146.0,0.799418739151543,0.779139480256956,0.776282434795786
147.0,0.798549544337372,0.778365251846464,0.777771107723508
148.0,0.796388856301734,0.77866776341543,0.778002764513208
149.0,0.795888780519613,0.778961910069837,0.776587469461125
150.0,0.798836456909783,0.779260557774738,0.777385244338604
50.0,0.7902501305485740,0.7572508125001500,0.7639471160590970
51.0,0.793376537974892,0.7609298003979480,0.7657646758088880
52.0,0.7943100619529910,0.7616823554977690,0.7662903394275780
53.0,0.7931890446570040,0.7646430732574900,0.7700261588651900
54.0,0.7976281290997430,0.7680963122026660,0.7701861037799220
55.0,0.7966406284627660,0.7701686364891680,0.7722709772541240
56.0,0.7964259072413880,0.7680290039054990,0.7737942945686480
57.0,0.7969588649942200,0.7722183386236090,0.7746284833272150
58.0,0.7972729930355390,0.7712061661400610,0.7745958419908680
59.0,0.798214195847499,0.7738225572194430,0.7722181811856130
60.0,0.7985299477446340,0.7723661562449600,0.7754775083133740
61.0,0.8013904950075470,0.7764904808760530,0.7732625487140150
62.0,0.7955390514970020,0.7736009821838990,0.7757507919141470
63.0,0.8005404335892150,0.7750126822398290,0.7758232327538730
64.0,0.7963294713391000,0.7766639208195960,0.7733247286642180
65.0,0.7985304907287270,0.775904237574313,0.7765216292186140
66.0,0.7973748735646160,0.7745926680744710,0.7776681553292760
67.0,0.799998765049111,0.7781779808269190,0.7750293431604730
68.0,0.8019053222862750,0.7775550926158370,0.7770145249226110
69.0,0.7984528096287660,0.7792439293933640,0.7768647038699270
70.0,0.8013649653729420,0.7763184237650160,0.7775198526649040
71.0,0.7991595954325650,0.7783954457064880,0.7765186805721130
72.0,0.802331035565516,0.7776594947860880,0.7786296478029470
73.0,0.7970133300540210,0.778036073607192,0.7756600615696920
74.0,0.798416754481695,0.777786995729391,0.7762676027267520
75.0,0.8006019642639880,0.7782311865181640,0.7779987685646740
76.0,0.7957394921629320,0.7775399157399860,0.7751171390259990
77.0,0.8003082653611310,0.7766226189718900,0.7762194097583880
78.0,0.7991696875976570,0.7789374837589950,0.7764140106686310
79.0,0.797899536710112,0.7781404096614500,0.7785125108203830
80.0,0.797852784689767,0.777833928338563,0.7774286726759780
81.0,0.7947130544812310,0.778736706163414,0.7787079136496060
82.0,0.7973334782690380,0.778256397960166,0.7765050869750770
83.0,0.7983396798853160,0.7773852007016130,0.7772069901970400
84.0,0.7983393164542770,0.7777634154094170,0.7788935171457010
85.0,0.8007538102748240,0.7787380999928670,0.7773279543389710
86.0,0.8030243914741880,0.7786299529156240,0.7794486109732080
87.0,0.7953505915193330,0.7771707030490240,0.7781966583443420
88.0,0.7992949550847270,0.7768288437281830,0.7766071900994830
89.0,0.797365285447292,0.7798496367329810,0.7776174215671100
90.0,0.7984609388855420,0.7786596285638390,0.775471441295064
91.0,0.7974027173496840,0.776983968890172,0.7780657528133000
92.0,0.801226428980174,0.7777690797431320,0.7777419886165200
93.0,0.7996936852012210,0.780065830344274,0.7764213537623350
94.0,0.799752604084608,0.7793724694744290,0.7792117996629640
95.0,0.7990202017378580,0.7799262637617690,0.7795043988851510
96.0,0.7991905800102840,0.7802839139939880,0.7781576652843380
97.0,0.7999399162494930,0.779028390742266,0.7778983559553700
98.0,0.7972151602484660,0.7793084250765190,0.776987358215131
99.0,0.7978232208631770,0.7761292640784330,0.7784806286121730
100.0,0.803633584016378,0.7774663824580090,0.7777468090736590
101.0,0.7968606387508700,0.7781629762627580,0.7776554632229440
102.0,0.7986097819381640,0.7805680268230380,0.7770578463055410
103.0,0.7985053138272110,0.7785755726263240,0.7784466745612420
104.0,0.7972169791810920,0.7792927015940660,0.7776868943273830
105.0,0.7993291694101740,0.776112779271533,0.7787753042336600
106.0,0.7998751780085300,0.7768490462340730,0.7764576852450640
107.0,0.8015260728677080,0.7786442886146840,0.7767164817307480
108.0,0.7977145537268810,0.77977006623028,0.7767865738733890
109.0,0.7988834644083260,0.7794550046828920,0.7767634561142070
110.0,0.8006966175890880,0.7792157544251240,0.7799949871744500
111.0,0.7997943687748740,0.777961710820685,0.7772024636683320
112.0,0.796922210062975,0.7783702054870410,0.7778817592907480
113.0,0.7960463474941830,0.779266713153619,0.7789847260367700
114.0,0.8001517549367690,0.7791719507970020,0.7776184230156120
115.0,0.8005336004047690,0.7812274723496190,0.7770550937168740
116.0,0.8026249449270540,0.7795797968443880,0.7792583844725670
117.0,0.8005385409459880,0.7794145124277970,0.7770249363099
118.0,0.798196093110729,0.7791677383840820,0.7770578102361760
119.0,0.7983122063022830,0.777444216384731,0.7793551402258630
120.0,0.8025752105096480,0.7784737999298490,0.777885901115761
121.0,0.7990026235513100,0.7785541636956690,0.7747156275297280
122.0,0.8014602174422260,0.7796425541425430,0.7749262985755680
123.0,0.795631509880155,0.7786609207512060,0.7756632202846760
124.0,0.8012521805070300,0.779027763736055,0.7765435261107740
125.0,0.7980963620795560,0.7789729663678350,0.7762856390919910
126.0,0.79630253399624,0.7795686513301500,0.7763049934951170
127.0,0.7983639041537770,0.7799726128752310,0.7791005997009290
128.0,0.8030197816676890,0.777603798827904,0.7752162502781960
129.0,0.7986797471529460,0.7806109047237940,0.7776566884207100
130.0,0.7993612147030150,0.7790358211383000,0.7776245085926840
131.0,0.7974280209650340,0.778817308550096,0.777908215918121
132.0,0.7944716876429360,0.7793144224798360,0.7750899205105400
133.0,0.7956282825616040,0.7788213949792430,0.7750024063209310
134.0,0.7985734335700090,0.7777174295848700,0.7775888281935910
135.0,0.7982730915395430,0.778413986278911,0.7779273895933750
136.0,0.7984277355650410,0.7797331984199360,0.7787521346486200
137.0,0.799983790925706,0.7794464543658290,0.7762599456897280
138.0,0.7988200362202470,0.7795933723557300,0.7759086065217590
139.0,0.7983727739436860,0.7780708261704750,0.7777000508719750
140.0,0.7993490635440260,0.7773082645580130,0.776641556618188
141.0,0.8018989095539850,0.7782673935187290,0.7796428456628100
142.0,0.7996773548021930,0.7800626177370350,0.7761899619854020
143.0,0.7984623992547810,0.7773446504808100,0.7780303278595990
144.0,0.8021449452783460,0.7788111290895880,0.7762914288812500
145.0,0.7970324184266050,0.777518519004091,0.7776875199009110
146.0,0.8003929431812930,0.7801720793030040,0.7749859743637340
147.0,0.7963153744686310,0.7782740162341550,0.7799006852964750
148.0,0.7958190823898860,0.7804442193768020,0.7771918827981920
149.0,0.7971838147674920,0.7779362957623020,0.777242441783754
150.0,0.7979465250878550,0.7789798074645350,0.7794325442012320
50.0,0.7912593575180430,0.7569916411639720,0.7635144802208010
51.0,0.7956879636981260,0.7586619491558000,0.7664588599817230
52.0,0.7961274674137720,0.7639513788238020,0.7689578788997520
53.0,0.7962391211227770,0.7659885590667220,0.7692101196497120
54.0,0.7980359393114690,0.7682513460589490,0.7704218398401360
55.0,0.7966762919069280,0.7686460754355310,0.7710337182022900
56.0,0.7947813196875250,0.7673570865061540,0.7723253827363920
57.0,0.7956604414535670,0.7716189324280270,0.7740066739501130
58.0,0.7977711933077280,0.7720503666627510,0.7720112668264950
59.0,0.7976613176740160,0.7717128836289070,0.774420779001254
60.0,0.797713709530542,0.7718984754081160,0.7755583251686570
61.0,0.8004760037071400,0.7758115726999290,0.7738532184499910
62.0,0.7971059516347580,0.7760514985930220,0.7744776651131380
63.0,0.7986763017415310,0.7759287890208620,0.7771099104272400
64.0,0.7984987878987980,0.7747646264286320,0.7735278133211250
65.0,0.7988822150053220,0.7752452518809880,0.7777670425537960
66.0,0.7962885919548420,0.7775774717254920,0.7753983564676630
67.0,0.7992158325650480,0.7778684574477060,0.7774082219740740
68.0,0.8011296448002060,0.7780480088025940,0.7792214477399140
69.0,0.7991989147022060,0.7786896325593580,0.7756355751068830
70.0,0.7994152574589330,0.7784712157807280,0.7783658805848280
71.0,0.7998666978830870,0.7789567037434690,0.7772258201141340
72.0,0.8037950468865840,0.7769579033990530,0.7773831415195330
73.0,0.7968042722779170,0.7776126065099340,0.7761794545781640
74.0,0.7988106147486540,0.7779976609244350,0.7771951394314640
75.0,0.7987989134998890,0.7781936843918090,0.7779118967403660
76.0,0.7924980944715340,0.779814139838167,0.7771467366523720
77.0,0.7991942519617490,0.7764513856193350,0.7751308181457390
78.0,0.7994112515769990,0.7786988095303640,0.777759402656549
79.0,0.800085766597497,0.7784454952867080,0.7753274319394620
80.0,0.7972874886407250,0.7791234952274140,0.7766128216617810
81.0,0.7948374751944030,0.7794860676044440,0.7754052634225020
82.0,0.797167757903641,0.7770889968078180,0.7763327969378720
83.0,0.7991373250390900,0.7770473914085460,0.7774270442568930
84.0,0.7990301167710290,0.7776459435783270,0.7761914207386530
85.0,0.7978211687854170,0.7792414004850030,0.7774370683060450
86.0,0.8024884350011290,0.7764055297663910,0.77692639287002
87.0,0.7964032840221490,0.7784875278436430,0.7768897927219380
88.0,0.7992452447058400,0.7781913971174290,0.7763014201872400
89.0,0.798357952160717,0.778404150672062,0.7786507873431500
90.0,0.7992063862812300,0.7797202959049660,0.7777364351258530
91.0,0.7982303618725090,0.7790184531025250,0.7780596103341380
92.0,0.8013979721762220,0.778657280554093,0.7766392796763120
93.0,0.7999415114081130,0.7808280313625040,0.7751677498313680
94.0,0.798586507716293,0.7792619240761130,0.7800169876335230
95.0,0.7994297533612090,0.7775448046685390,0.779221153065396
96.0,0.7984633730151400,0.780591097347869,0.7766130978709980
97.0,0.8011076987918900,0.7803981123522490,0.7795932668419900
98.0,0.7976968811205840,0.7769100255061730,0.7789947296092570
99.0,0.7992501712662900,0.7761780255800800,0.7780885849664380
100.0,0.8003329212999990,0.7772529688444340,0.777197537824321
101.0,0.7976719753804450,0.7801218114130620,0.776280862610318
102.0,0.7958404297914190,0.7792572535249260,0.7770769026203600
103.0,0.8000589320817610,0.7779406635619960,0.7776693471104030
104.0,0.7968457265430610,0.7799028732308240,0.7784831741977190
105.0,0.8007899129361460,0.7784066408775310,0.7763580061442550
106.0,0.8014852783423170,0.7775151024339140,0.7766451771021490
107.0,0.8005954224440720,0.7774125749954090,0.7744656935093710
108.0,0.7972146920396700,0.7786302832181880,0.7761094391363710
109.0,0.7992677689763900,0.7770174035032040,0.7772333437882670
110.0,0.8000218681490950,0.7778747553704030,0.7812147749875320
111.0,0.7986777121169480,0.7793454792084060,0.7774864094341520
112.0,0.7958688867646210,0.778891460979404,0.7780047296216080
113.0,0.7975888416683440,0.7772765721697520,0.775608679645109
114.0,0.7985756501839970,0.7792474852680250,0.7784740849153460
115.0,0.7987865541597680,0.7788639717339630,0.7768992788974870
116.0,0.8012310387687150,0.7779135836719230,0.777287258462701
117.0,0.7999119538696330,0.7783523482879920,0.7780514537042140
118.0,0.8000802037487530,0.778106138102621,0.7777521152483290
119.0,0.7976119953322350,0.7785921391706510,0.7781960940468240
120.0,0.7998582411467060,0.7776981573470280,0.7785657156568980
121.0,0.799381909269377,0.779110899565903,0.7767479740840470
122.0,0.8014739317267140,0.7799751873133570,0.7760404617783570
123.0,0.7973726305510160,0.7782824479872990,0.7758331863696250
124.0,0.801221464577118,0.7772343449670060,0.7769089510620250
125.0,0.7989098999233870,0.7803211098235830,0.7772623164400520
126.0,0.7955123483728020,0.7798794568811290,0.776171357252542
127.0,0.7984991145043250,0.7801556830622370,0.779336205925084
128.0,0.8025015046215650,0.7785406009024260,0.7791992991083
129.0,0.7995096476172680,0.779432433123251,0.7768134079024940
130.0,0.8007124727408190,0.7798080443188890,0.7768375523674020
131.0,0.7999048816198960,0.7818761054262120,0.7771925947158070
132.0,0.7960075190189550,0.7788531015996390,0.7752278361557050
133.0,0.7951952394957660,0.7783036328812290,0.7767246247576210
134.0,0.7983421445633510,0.7788039390214430,0.7761825722522080
135.0,0.7988061039856550,0.7780714500944430,0.7768030223185030
136.0,0.7977523971555780,0.7789843101810040,0.778887845292918
137.0,0.7995802085026010,0.779389193791746,0.7761952507908980
138.0,0.7978963312972000,0.7785136835234400,0.7769169719095120
139.0,0.7971358887984980,0.7776878823381600,0.7792280911152730
140.0,0.800965041333936,0.7787406511586020,0.7781046618090280
141.0,0.802510637583359,0.7797602871543390,0.7798769195465610
142.0,0.8009416910513320,0.7804627674045450,0.7765425609657410
143.0,0.7974074230002030,0.7785358601714530,0.7795412558532530
144.0,0.7987481992343060,0.7797932898477810,0.7785789254786020
145.0,0.7998659959377650,0.778663852490191,0.7789160203726270
146.0,0.8004734691918910,0.7796552404354820,0.7765259022521810
147.0,0.7982775418110160,0.7781032366119710,0.7780665495421720
148.0,0.7965995547640390,0.7778528602133650,0.7780887693595660
149.0,0.7964572437801470,0.7800882451764470,0.7764100955322320
150.0,0.8004611269172910,0.7799185690728530,0.7760228756477840
50.0,0.792319842316824,0.7584561359678760,0.7625988285150280
51.0,0.7944994720894620,0.7611013907109590,0.7662548031084030
52.0,0.7952017767915730,0.7626952666646360,0.7691997707918170
53.0,0.793432079439043,0.7655439570214880,0.7703004428265880
54.0,0.7975479616371020,0.767023041690828,0.7724454119157840
55.0,0.7973077204197910,0.7682979049049440,0.771812107629865
56.0,0.793278610739097,0.7697572535481660,0.771737084968578
57.0,0.7976477534718160,0.7719404476360510,0.7735833389553360
58.0,0.7992278698679190,0.7722281859572330,0.7731658605124530
59.0,0.7966632422257210,0.7719884462223450,0.7742647699659560
60.0,0.7978325787456680,0.7751160027980110,0.774358446744032
61.0,0.8033562400158210,0.7736579465618100,0.7753895047812320
62.0,0.7989191670277150,0.7753726224660630,0.7734838790892940
63.0,0.7981878943573850,0.7746807295745910,0.7769591500763240
64.0,0.7995239871413630,0.7744301435784260,0.7757121757832780
65.0,0.8007673710009650,0.7765688119539090,0.7751070711444190
66.0,0.7983350093977110,0.7789232505024400,0.7747760580418580
67.0,0.798248167288546,0.7765718861239770,0.7764699555098750
68.0,0.7990906180620330,0.7765642529642280,0.7777258658871660
69.0,0.7985708467046460,0.7793102805054690,0.7773978108692690
70.0,0.8008370498667700,0.7768836871310830,0.7759107451375220
71.0,0.7998068858279360,0.7801358732217790,0.7771960309626470
72.0,0.8024571843144420,0.7781651581389680,0.7754707973523540
73.0,0.7978813340820390,0.7761294858697430,0.7757248124623430
74.0,0.7990789126488550,0.7760730360407080,0.7769109121786670
75.0,0.8006364464769370,0.7785560406179950,0.7777360707497880
76.0,0.7925233258504260,0.778721378314698,0.7760390031857890
77.0,0.7987116638489640,0.7788663965568400,0.7772913651658130
78.0,0.7991356691333180,0.7777551810311440,0.7795015414768810
79.0,0.7996533770408260,0.7764734974942160,0.774763845651165
80.0,0.7949726331557640,0.7787098108588850,0.7768007841776740
81.0,0.7966429150879990,0.7792506811138420,0.776665318271926
82.0,0.796336310523749,0.778102508654482,0.7781227300562710
83.0,0.7996341542738870,0.7779836323134290,0.7778487117152370
84.0,0.7984232775977970,0.7796479036343280,0.7766030107112470
85.0,0.7996625626219590,0.778066638074339,0.778057093900128
86.0,0.8033163904250510,0.7776226326199110,0.7785984172245790
87.0,0.7972237556547190,0.7778354240351380,0.7771722888395670
88.0,0.7987513012863590,0.7789490315993490,0.7783030593228150
89.0,0.7981700462352520,0.778487484554611,0.7762110041634440
90.0,0.7999901708843240,0.7784680779669860,0.7774369748080100
91.0,0.7975026121347030,0.7783424113632810,0.7787772515037130
92.0,0.8011054818931730,0.7795315590385850,0.7772553254735270
93.0,0.7997416222279320,0.7777579427722370,0.7767558190131520
94.0,0.798632883404779,0.780259058948436,0.7788592067601210
95.0,0.7989896553798840,0.7775438572500670,0.7773589669768420
96.0,0.8015086757498350,0.7800550736810630,0.7758272041329970
97.0,0.7972606512039510,0.7777975284006360,0.7795425917850660
98.0,0.7970812582115550,0.7785744806611350,0.7779664482960680
99.0,0.800669576632504,0.7781614568837600,0.7775312537289490
100.0,0.8027988719967120,0.7778861010385570,0.777493974182402
101.0,0.7980776847379920,0.7803386202285010,0.7778311928147250
102.0,0.7958872371476860,0.7792527539493710,0.7777981274539810
103.0,0.7994226816477820,0.7780999507441780,0.7783036376906760
104.0,0.7977256268813440,0.7811026317079580,0.7779125125620760
105.0,0.7985197439428310,0.7783617962878960,0.7767965614353870
106.0,0.8004552104829470,0.7779129350256090,0.7742634618928420
107.0,0.7994545034834540,0.7775651976707840,0.7754316254370930
108.0,0.7972021959368580,0.7783741435463660,0.7762090698819310
109.0,0.7975465980929880,0.7785889906463670,0.7768732936002470
110.0,0.8013546847908730,0.7796838639000670,0.7787938181440690
111.0,0.798717930550729,0.7795531975744780,0.7777061495445630
112.0,0.7965303282883480,0.7786071870227350,0.7792307620203570
113.0,0.7978854246782680,0.7774564956233970,0.776370122246028
114.0,0.7995178017900090,0.7785469642100920,0.7778157143243250
115.0,0.799654967899911,0.7791926849310240,0.7758733833064200
116.0,0.8008386207003500,0.780516134413946,0.7773527592613100
117.0,0.8009442291062840,0.7773870968741790,0.776034815283508
118.0,0.7993053487067610,0.7778668848798280,0.7785521690671800
119.0,0.7980793131768340,0.7779849152517740,0.7794311312645080
120.0,0.8013438837149450,0.7800497346239580,0.7788015387078780
121.0,0.8003746649793410,0.7788790065399300,0.7758693392551500
122.0,0.802160643837735,0.7795165309634850,0.7749959270293400
123.0,0.7968803250642320,0.7775892542703590,0.7754801571158750
124.0,0.8004452634639960,0.7773505440504320,0.7799305451244630
125.0,0.7985830000175610,0.7786685170123220,0.774513778607435
126.0,0.7961299584621500,0.7790659270730670,0.7753907351510910
127.0,0.7993933899246270,0.7779217202912600,0.7765678097615130
128.0,0.8000235435835680,0.7786375646439030,0.7771971240466740
129.0,0.7994937022383300,0.779778067537471,0.777914960430624
130.0,0.8013177045492010,0.7789888661589720,0.7756359340100280
131.0,0.7983455200253680,0.779098221802554,0.7766173714986240
132.0,0.7973111764219030,0.77872865077753,0.7775877844742350
133.0,0.7965691892919580,0.7808259549449820,0.7760374501387130
134.0,0.7994847691898610,0.7780591655740420,0.7771842808071130
135.0,0.7990108964151550,0.7790885420681470,0.7787733792260240
136.0,0.7995198602193950,0.7794986029814500,0.7792059023811840
137.0,0.7987316101715310,0.7780413026419260,0.7746057086054270
138.0,0.799504795693432,0.780415500984806,0.7778311981372240
139.0,0.7987199921227100,0.7780062527732360,0.7791982902572760
140.0,0.8033689785538820,0.7772927284458990,0.7782761452423380
141.0,0.7995876255582520,0.7790220116365120,0.7800405183498210
142.0,0.7984335878079100,0.7788660985786260,0.7786373620371710
143.0,0.7965080746515170,0.780005832285748,0.7783777021974370
144.0,0.8014859892212280,0.7789626139887360,0.7769228354314820
145.0,0.7978615552003220,0.7802479656034970,0.7779785979704480
146.0,0.8009340463028980,0.7778752946856000,0.7776942395803960
147.0,0.796726833955644,0.7797219379473100,0.7771199856549230
148.0,0.7955405218836040,0.7790000457255130,0.7786868296951960
149.0,0.7963806763473620,0.7793384531876640,0.7782506509340350
150.0,0.8004660791288180,0.7789458905620600,0.778028181604538
50.0,0.7902389750299770,0.7570783420267360,0.763032018128228
51.0,0.7951426103828230,0.7595478711926660,0.7672599918713550
52.0,0.7941340965414760,0.7644912097358270,0.7667221757189200
53.0,0.7935177050952820,0.7651100382760290,0.7685292169849480
54.0,0.7988182491964130,0.7660339255433060,0.7710403140060050
55.0,0.7961539448646040,0.7671338372100230,0.7708193535366000
56.0,0.7942585043901850,0.7678215520604930,0.7720880309389270
57.0,0.7960856692593290,0.7724006734919860,0.7726380490820510
58.0,0.7987998303858400,0.7728120999309270,0.7738916795732600
59.0,0.7980866231632410,0.7730632236458060,0.775133282987864
60.0,0.7981296159462110,0.7754958942409000,0.7759683073169400
61.0,0.8008862404997790,0.7751793083175680,0.774690170630961
62.0,0.7969753422668590,0.7756529766125360,0.7742664333437860
63.0,0.7989047355397310,0.7746075132700680,0.7779070734093530
64.0,0.7990515348089660,0.7756860821493430,0.7745983640848730
65.0,0.798349305870684,0.7753637536352570,0.7781112742460710
66.0,0.798934173338138,0.7766889894809430,0.7755051219841480
67.0,0.7972133698006380,0.7782304852900210,0.7737003913179760
68.0,0.80114895972255,0.7781654422872940,0.7774924620741110
69.0,0.7984711836219890,0.7775098146645880,0.7752591509451000
70.0,0.8001156827313810,0.7767859117636500,0.7768121473992390
71.0,0.7993091938198270,0.7764026679063050,0.7748445207749060
72.0,0.8046244846837980,0.7765830903156410,0.7764704286516020
73.0,0.7981713142908740,0.7789318242387150,0.7761386607019630
74.0,0.8003417028803980,0.7782943438416290,0.7775165210878450
75.0,0.7980092959133730,0.7792377806457460,0.7777417707041210
76.0,0.7948010272184750,0.7773831112629750,0.7769108000583890
77.0,0.7994534672046650,0.7771719701429190,0.7750726790215760
78.0,0.7995250780878900,0.7781220168950350,0.7777738682070120
79.0,0.7973456560103810,0.7780308402206070,0.7761869684848430
80.0,0.7948890580975260,0.7773522091547280,0.7777236899574260
81.0,0.7953544372884760,0.778188473032373,0.7753802127721170
82.0,0.7958968059037640,0.7774563279794210,0.7771644338104890
83.0,0.7996385127401050,0.7780306216074840,0.7780259314340010
84.0,0.7968538310927970,0.7778675855130540,0.7781603512812130
85.0,0.7988280105218500,0.779251127324118,0.7766414754689440
86.0,0.8025344018632600,0.7777195775945880,0.7788902577760290
87.0,0.7966029387488150,0.7782758908077540,0.7767066455705750
88.0,0.7978034961709910,0.77741096111373,0.7783698222342660
89.0,0.7961536099125080,0.7797802990038700,0.778876560662341
90.0,0.7998568528254980,0.7795503199011700,0.7762869926360750
91.0,0.7979466462344880,0.776878417514996,0.7777347507020520
92.0,0.8004347116975630,0.7797832668512420,0.7791788976673360
93.0,0.7999947822702610,0.7789366555123070,0.7759018731971830
94.0,0.8008747709938960,0.7791258123494080,0.7781262309443660
95.0,0.7993309129078100,0.7784542285506670,0.7802204412812190
96.0,0.7992636917524570,0.779799214647849,0.7749782465166610
97.0,0.7995152514584470,0.7772257250152750,0.7785613120312240
98.0,0.7983787216827140,0.7787506663937440,0.775597118515543
99.0,0.8014575038282420,0.7799157345569360,0.7802044318002700
100.0,0.8021982892422720,0.778270063378331,0.7769906968739590
101.0,0.797204463708862,0.7799707016583290,0.776750085627366
102.0,0.7964765933878610,0.7797550203349870,0.7775418161511190
103.0,0.7991204513268700,0.7790080377063430,0.7776991989424740
104.0,0.7972268874308870,0.7803853247726640,0.776786303641472
105.0,0.7993925287129660,0.7779081096812360,0.7777726468626760
106.0,0.7999368670287640,0.7784096958634730,0.7753926558799880
107.0,0.7973168903104600,0.7770406736434770,0.7754289843975200
108.0,0.796569941871357,0.779047115680631,0.7756696557581320
109.0,0.7974443504599190,0.7809868283767950,0.7784498914823150
