Full,Null (reference),Null (threshold),Cite
0.888375776816877,0.866773165474553,0.871222582797573,70.0
0.885889615011556,0.868242842689889,0.871349983906021,71.0
0.885170877105561,0.870383480578061,0.872998703391279,72.0
0.892135905447484,0.87240231003474,0.876165402338084,73.0
0.892073001860824,0.873596890112686,0.878174844133056,74.0
0.896858588339265,0.874843407121631,0.879086631407807,75.0
0.897573713900628,0.876661606935623,0.88140754992014,76.0
0.899163163997884,0.877531551836284,0.883865775406682,77.0
0.898552444363682,0.87777384438514,0.883681878423148,78.0
0.899859451445014,0.879576029951886,0.886454855732316,79.0
0.904992892270523,0.880014501280376,0.888329822770217,80.0
0.903287991631902,0.881386666684886,0.888613833008268,81.0
0.903208018023636,0.882194442331928,0.890533917478244,82.0
0.906496290944022,0.882545194302774,0.89196631950095,83.0
0.910140395587359,0.883726286039484,0.893670889357861,84.0
0.911364588028437,0.883589484216748,0.895642999805241,85.0
0.911858150660236,0.884356228002801,0.895178653505325,86.0
0.912527708657972,0.884528519411205,0.897140386672081,87.0
0.913422388802542,0.884972333429798,0.898499109009668,88.0
0.914067886109797,0.884786783041471,0.898670447993212,89.0
0.915766782143364,0.885151200775369,0.899860099505433,90.0
0.916824191630995,0.885121006305243,0.900421642580934,91.0
0.917694412260208,0.885209038843071,0.901784102544521,92.0
0.919279078754256,0.885204260501814,0.903759614617474,93.0
0.919897277685359,0.884860196649085,0.90446920753656,94.0
0.920928499447857,0.883791491290146,0.905597143655345,95.0
0.921118054768131,0.884968015574524,0.90555134366647,96.0
0.920258421997909,0.883253343683444,0.90517434222558,97.0
0.923352187691074,0.884089636848047,0.905975495245708,98.0
0.92305733118787,0.883251215320576,0.90646525466225,99.0
0.924725228989138,0.88176767680446,0.907924234734141,100.0
0.6844082622204260,0.671672625214732,0.6556002396799110,20.0
0.7086404286413240,0.6648434274073750,0.6645901626471250,21.0
0.7016114914207730,0.6767258547745420,0.6778368703520860,22.0
0.7028593130580170,0.6909003104612770,0.6819999075792960,23.0
0.7068106038752760,0.6979446132806080,0.6955023303964380,24.0
0.7198841902146860,0.6956393775240520,0.6944972628367080,25.0
0.7212425870531810,0.7031449904941690,0.7025558899869160,26.0
0.7306755700007600,0.7086563183771830,0.7069226317685130,27.0
0.7379942039187120,0.722498521211093,0.7171318479852360,28.0
0.7534104344722510,0.7344206411585210,0.7382693753244320,29.0
0.7599690868204570,0.7282968225201820,0.7305970445740640,30.0
0.7478573821683180,0.7422216604430400,0.7304483426707830,31.0
0.7554572590355710,0.7393905195841070,0.7421455744200070,32.0
0.7690680107577660,0.7512271961144530,0.7423876936980160,33.0
0.7622307275012700,0.7544360918334930,0.749032090826537,34.0
0.7835316707761260,0.7558810723035410,0.7557277956407240,35.0
0.7792539886292800,0.7721506948151740,0.7643120294389350,36.0
0.782961123951461,0.7704928877042940,0.7613160187547920,37.0
0.7945391621655720,0.7726501158102130,0.7698451456845630,38.0
0.7982268159275800,0.7819377994979880,0.7712703806510730,39.0
0.7981287828922280,0.7663931771657610,0.7799395248064580,40.0
0.80506651717189,0.7873427933821030,0.7861186574645020,41.0
0.8108063319389680,0.7926460134207830,0.7865760820240560,42.0
0.8065188064545400,0.7886903681619010,0.7944238766846610,43.0
0.8147713191404540,0.7939970835935870,0.7961405299183390,44.0
0.825630610704989,0.796306494703934,0.7962109910557520,45.0
0.8092860197415440,0.8017379094458400,0.7965855815639340,46.0
0.82451936833245,0.8115299132576920,0.8146755669231430,47.0
0.8219926897432140,0.807886344498891,0.8127871730703670,48.0
0.8295945611291360,0.8188039171338220,0.8069983210692440,49.0
0.828093346124278,0.8066159690222300,0.8083513141100910,50.0
0.8322422825842900,0.8098064200306050,0.8174558384470900,51.0
0.835030582077369,0.8240632168732210,0.817768776465095,52.0
0.8442727621672990,0.827799413368844,0.8258746934697980,53.0
0.8410042630569610,0.8304228268501920,0.8314607618483520,54.0
0.8484499357247410,0.8296168338525290,0.8359610669428920,55.0
0.854069984352403,0.834408941920267,0.8343899680215910,56.0
0.8567312205224980,0.8388397747177470,0.8410994822990830,57.0
0.8567858344784980,0.8455751692250810,0.8468834056932080,58.0
0.8635013253017660,0.8513443385404640,0.8350522555312180,59.0
0.8583068374866700,0.845031587470498,0.8485855302736230,60.0
0.8646096691035920,0.845047211868713,0.8429880221425800,61.0
0.8731612845826690,0.8574355067564190,0.8510256529718320,62.0
0.8740742005034840,0.8515423385016960,0.8493537895083980,63.0
0.876248789729268,0.8526016259413260,0.853103547556506,64.0
0.8662712737060760,0.8586905810486040,0.8641776026790020,65.0
0.8902055454073820,0.8614926555106540,0.8688478777489680,66.0
0.8713474319411560,0.8639679737172620,0.8727495879184550,67.0
0.8850126877693020,0.855642428671175,0.8699724800095720,68.0
0.8890163658853360,0.8731644709008860,0.8701215527181450,69.0
0.8904147159774490,0.8721153239368040,0.8650074271506210,70.0
0.8861143672900730,0.8693546469519170,0.8771390929713100,71.0
0.8915640271546810,0.8783847934296140,0.8760972735519810,72.0
0.8992838675274000,0.8701183200614800,0.8719871431431590,73.0
0.8939652713711320,0.8718523480175730,0.8725523967838110,74.0
0.895290046874546,0.8700685003019820,0.886614953452521,75.0
0.8900695809207570,0.8868691334755630,0.8834893165344540,76.0
0.8961435760218000,0.8678491575715560,0.8766228823647880,77.0
0.8923696186053260,0.8777816007258850,0.8848490248238600,78.0
0.9013017587735640,0.8824711737007410,0.8849138456623810,79.0
0.9019890901081780,0.8794917489264400,0.8912819931950340,80.0
0.9048260679700120,0.8871070832966640,0.8836753530380730,81.0
0.9059026246995370,0.8821684103769000,0.8906206574123970,82.0
0.9118646672697330,0.8743191930618440,0.8982910049155820,83.0
0.9125007920771410,0.8820248674846650,0.8963648468377550,84.0
0.9155255060082980,0.8832660714046650,0.898656269782897,85.0
0.9040498451710920,0.8876030645309980,0.895599136385527,86.0
0.9124204782850730,0.8943212346564550,0.890371556619557,87.0
0.9080321114545110,0.8872355334891050,0.8943787916401920,88.0
0.9190511277657460,0.8828585837117300,0.904459181109428,89.0
0.9095288479319790,0.8833098270865980,0.8907820749559290,90.0
0.9243715774088270,0.8784831985187660,0.89734940416226,91.0
0.918487217613781,0.888298884008547,0.895792672556401,92.0
0.9226668812581620,0.8786090326287170,0.9047760203034610,93.0
0.9166271708860470,0.8814158387450720,0.9115164719706690,94.0
0.9155442934753670,0.8779875492647460,0.9083628455216110,95.0
0.9240679676170780,0.8813049643861340,0.8992498505813340,96.0
0.9189637766439180,0.8898448012303620,0.9115720481192310,97.0
0.924952069326245,0.8853518851932090,0.9101142674061940,98.0
0.923904578234384,0.8815047032606980,0.9137986473045190,99.0
0.9280092359093240,0.8791160518293840,0.9057714854756920,100.0
0.6881981919023960,0.667792864584846,0.6642378926475280,20.0
0.7015225201637050,0.6774821041087680,0.6655271667380920,21.0
0.7108566949276990,0.6715658939561870,0.67772564279192,22.0
0.7070019291138850,0.6893515048340520,0.6836797165029730,23.0
0.7098653645041310,0.698125153384736,0.6987194037558460,24.0
0.717726251659236,0.7060115059356220,0.6947731867300200,25.0
0.7233060113559810,0.7028118462240630,0.6983182080367420,26.0
0.7473670110861490,0.7212295145990490,0.7098626296454530,27.0
0.7444811820278480,0.7110582779293840,0.7157519753524,28.0
0.7447311665913350,0.7317642266487010,0.7117421913038330,29.0
0.7550641252449080,0.7264818737569780,0.7342588292510570,30.0
0.7593659167469970,0.7344295131557140,0.7277343185823760,31.0
0.7616466457672290,0.7511208615935880,0.7424753192787570,32.0
0.7819939289371050,0.7336249986307590,0.7504377483335560,33.0
0.7681210157974370,0.748904598393037,0.7507718787777920,34.0
0.7697393472944330,0.7671781980042770,0.7518320177521100,35.0
0.7857916256291200,0.7614284634691910,0.7564335598535410,36.0
0.780485207996782,0.7641322095646220,0.7641857885722620,37.0
0.8025576305701660,0.7739526893667710,0.774174412268238,38.0
0.7967371805661010,0.7708831664209900,0.7681101238410290,39.0
0.8030744393575300,0.7735549736466220,0.7747141088279960,40.0
0.7995417784990100,0.7876576352816780,0.7838184715614380,41.0
0.814309033808924,0.7826616850207230,0.7812745095373770,42.0
0.7999462529860460,0.788246182571609,0.7946725840841220,43.0
0.8148893302994880,0.7976521311784120,0.7979063358284670,44.0
0.8165196277416800,0.7978867309001300,0.8053346527774190,45.0
0.8176472786364850,0.8014536826965630,0.8001049900356850,46.0
0.8328985646056860,0.8100032866193380,0.8036004882086510,47.0
0.8284005354703610,0.8058600569360040,0.8088240880107840,48.0
0.8262127870092460,0.8096593861849970,0.8094978156210670,49.0
0.8317300993512200,0.817859864415214,0.811485797013475,50.0
0.8354050688930030,0.8168343465922220,0.8191150533561580,51.0
0.8450078413413910,0.8264475790139430,0.8302044759213370,52.0
0.8414786197077560,0.8277853379087410,0.8190826794086750,53.0
0.8462813041304270,0.8279806200063790,0.8273010421388380,54.0
0.8511936800899300,0.8465604651854250,0.83451288794433,55.0
0.8542728921912480,0.8253070659361360,0.8389294268054290,56.0
0.8549943674093470,0.8388805088784920,0.8357365731465610,57.0
0.8488882489365090,0.8481384646178160,0.8445533541152820,58.0
0.8511870257413590,0.8399359157150280,0.8462027575004550,59.0
0.8614358261901530,0.8488943052430150,0.8519606682954010,60.0
0.8694480748235950,0.8463186374963100,0.8447458757482930,61.0
0.8651918491433440,0.8509181996641400,0.8542332700293560,62.0
0.8656341532632710,0.844246026931468,0.8558613078760940,63.0
0.8698159820436000,0.8467999704667790,0.8628528102187560,64.0
0.8872701110863470,0.8585213274845620,0.8549540938995340,65.0
0.8766018415262900,0.858531466873502,0.8642619777037080,66.0
0.8744506861607890,0.8596304129400440,0.8656849950754960,67.0
0.88284985914747,0.8535054780269020,0.8669195950924450,68.0
0.8799920979095450,0.8707978313272860,0.8635421365695200,69.0
0.8967304881237550,0.8724979297973070,0.8694324319223360,70.0
0.8759260053686490,0.8751503515127070,0.8687001824359570,71.0
0.8884978924241440,0.8683010863398710,0.8771309355321360,72.0
0.8733323409718840,0.8772730191960330,0.877307358039058,73.0
0.8942327396144750,0.8696782634164150,0.8797965079701500,74.0
0.9010554020970310,0.8763670013727630,0.8789281748381980,75.0
0.8948584556451380,0.8902059746078720,0.89071046737654,76.0
0.8985632797704930,0.8760970928042120,0.8823051809857640,77.0
0.9015280620242200,0.888443170886362,0.8853237994004630,78.0
0.8984396832333940,0.8821582983507330,0.8877193711123580,79.0
0.9071464082859960,0.8811458939925650,0.8895804451888310,80.0
0.9057417867474920,0.8795902814816930,0.8934245270293090,81.0
0.9050766963422580,0.8797633106609620,0.8892824167473950,82.0
0.9030908342236590,0.8884369308513900,0.8923495946532680,83.0
0.9038268842528340,0.8836735066616170,0.8967686769820840,84.0
0.9166352701689420,0.8816091170337260,0.8865459986723140,85.0
0.9098353228890890,0.8870871213479110,0.8884640618447650,86.0
0.9132084106459280,0.8788378058086730,0.9030161377891570,87.0
0.9186180432321140,0.8856205416220180,0.8957046164831660,88.0
0.9085128851242760,0.8896386163182980,0.8983949799624840,89.0
0.912220369790703,0.8864079571942890,0.9013026192362430,90.0
0.9143307302124840,0.8856317919465970,0.9017959275914760,91.0
0.9129898040665930,0.8879018704790720,0.8918671063980670,92.0
0.9124606941160660,0.8869936903423200,0.9026783300268390,93.0
0.9223694646593110,0.890357562615258,0.901947809542465,94.0
0.9196515585154540,0.8854475503275810,0.90396489833205,95.0
0.9223867387624970,0.8929523820250150,0.9011652551297180,96.0
0.9175235065717060,0.8895294670069300,0.902459487833287,97.0
0.9209213440686050,0.89094404294339,0.9109441932286240,98.0
0.9305691455749870,0.8783727219845150,0.9049513776424680,99.0
0.926104685827808,0.883647271771846,0.9112724856719250,100.0
0.685034367807231,0.6733066604963400,0.6670122694452320,20.0
0.6945396211455810,0.6621642638026870,0.6694463539484740,21.0
0.6993997932486120,0.6842886971648970,0.6815428714981480,22.0
0.7097772514810540,0.6935189960755870,0.6860103875583050,23.0
0.717474111666445,0.6965101386094100,0.68397591805813,24.0
0.7189526608092790,0.7023596233255220,0.70309765229445,25.0
0.7255856377007630,0.7132189838029160,0.7087373739560530,26.0
0.7383406773912800,0.7153445057901220,0.7065409724693350,27.0
0.7406141931308930,0.7260542659565890,0.7154936360359010,28.0
0.7453033979876340,0.7229271591973780,0.7158529034177900,29.0
0.7548944499280260,0.7341313836152600,0.7282119904948850,30.0
0.7562527771733920,0.7297459684143860,0.7416632604994280,31.0
0.7531045667974860,0.746103008382371,0.7384273716853760,32.0
0.7667115963833700,0.7390528180666960,0.7414481559601520,33.0
0.7718046737653030,0.7478686120152630,0.7455108683038720,34.0
0.7729584559737380,0.7604596186583850,0.7498306076689850,35.0
0.7908222802164650,0.7587462825141660,0.7549691741040190,36.0
0.7837121593610530,0.7649402412767310,0.7663183379105520,37.0
0.800593625974891,0.7611968084053260,0.7751441541375240,38.0
0.7909350366396820,0.7774769700396280,0.7693846785903810,39.0
0.8013147756828990,0.7814666991491230,0.7806002301923720,40.0
0.8101532377336570,0.7883066482902650,0.7871044954913490,41.0
0.8124464387029970,0.7839973078906860,0.7911177527266010,42.0
0.8180708071167780,0.7928695944216730,0.7767394894491090,43.0
0.8120090733975090,0.7953025176325320,0.7948513302392180,44.0
0.8177753669171190,0.7955090540750020,0.8036697388909320,45.0
0.8164011985454740,0.791832291921154,0.8007458684950450,46.0
0.8351289520285250,0.805421136287458,0.7975589037701740,47.0
0.822647842114881,0.8119986523726000,0.8093628635626690,48.0
0.8305993009112490,0.8069779689458300,0.8151588382843150,49.0
0.836638814112431,0.8092066748659070,0.8216607794770810,50.0
0.8301314632105560,0.8204181556515580,0.8174725357921180,51.0
0.8410074583638140,0.8202049496979990,0.8207546941417180,52.0
0.8467310568814010,0.8252385522810360,0.8303894077615910,53.0
0.8488726629074490,0.8237038747630170,0.8241917170288410,54.0
0.8513049574525620,0.8350133218204920,0.8350093110939530,55.0
0.8537031284492500,0.8317104327550960,0.8406797405795590,56.0
0.8574300416788310,0.8311090916159800,0.835317721700984,57.0
0.869142423045594,0.8448721347835190,0.8402417372670680,58.0
0.8566010511362460,0.8416656429092710,0.8394765920710810,59.0
0.8721662588384930,0.8473482890157010,0.8482463587341590,60.0
0.8679414555598100,0.8532773094626350,0.8459274050395970,61.0
0.8687392482594320,0.8489303479666160,0.8425488925143450,62.0
0.8692774938456630,0.8596216481774940,0.8584400763414910,63.0
0.8772584906591570,0.8584790721428240,0.8546268763185060,64.0
0.8782526443093730,0.8627505753596610,0.8631390596889360,65.0
0.8689216839205370,0.8634696642771160,0.8587806029773720,66.0
0.886094668605938,0.861239589378727,0.871512639422753,67.0
0.8828098668275890,0.8754351031663070,0.864047451692888,68.0
0.88776417669048,0.8620081718899740,0.8698917332624310,69.0
0.8813422485609690,0.8707807630457950,0.8672973248182970,70.0
0.8835853702968870,0.865644731661547,0.8737172681288380,71.0
0.8809349234712180,0.870723764165161,0.8805374405985230,72.0
0.8909191752144090,0.8650022015911620,0.8779588175999850,73.0
0.8944486027839700,0.8668796283771960,0.8731239424105170,74.0
0.8992004646032230,0.878319300460727,0.870544906204896,75.0
0.8903411143704540,0.8686337215626240,0.8759169745746420,76.0
0.9038288300617720,0.8736347368384340,0.8825933349978400,77.0
0.9053440736555020,0.8695920723807370,0.8730586209133220,78.0
0.8947406844120130,0.8841813598998190,0.886012916728554,79.0
0.9115025929340420,0.8842246141829040,0.8853028615109510,80.0
0.9005587593084380,0.874274285096253,0.8912910983164260,81.0
0.9082185336253750,0.8796917065220310,0.8856261819733790,82.0
0.9148957298188290,0.8764038764624430,0.8966563822540140,83.0
0.9099058409569330,0.8847037081676250,0.889003831906136,84.0
0.9142254528023430,0.8828506749261580,0.8960379595231040,85.0
0.9145683488102010,0.8840403008967260,0.9010947246850100,86.0
0.9173088645875130,0.8814826304369690,0.8987704528669150,87.0
0.9044496796996390,0.879932457534459,0.9092181194228040,88.0
0.9236939828060500,0.8882642389993320,0.9012532301425140,89.0
0.9112426621994870,0.8878491334281690,0.8974407297338810,90.0
0.9187420327120360,0.8916961473793260,0.9048247037401990,91.0
0.9029297809826950,0.8816063678552000,0.9014202416870500,92.0
0.9209137370380430,0.8874594983138550,0.9026940298730110,93.0
0.9199412788907890,0.873219879130836,0.8953944855876890,94.0
0.917075412839122,0.8896478491320630,0.9089134617833540,95.0
0.924749680966866,0.8926612954838950,0.9024715268589740,96.0
0.9118686271864110,0.8875746585393320,0.8990058912914140,97.0
0.9218789790796280,0.8860291275021200,0.9131443133374040,98.0
0.9241135943991440,0.8827499143159860,0.9068241523825420,99.0
0.9227526490002050,0.8665771536404740,0.9117520654615820,100.0
0.6838778848231650,0.6731993885265280,0.666527526272212,20.0
0.6982500669338990,0.6834685902318500,0.6763781817325240,21.0
0.6911640832585770,0.6882226557807760,0.6788403271365260,22.0
0.7031812572586750,0.6934567601343230,0.6817118936290930,23.0
0.7165434232764920,0.7003034136041610,0.6887794590814300,24.0
0.7163365410642550,0.7062880560568760,0.6971250855203730,25.0
0.7227088688247230,0.7064479529298150,0.7041960061570200,26.0
0.7347343688879330,0.7080635836778350,0.7062958418597620,27.0
0.742708892449172,0.7171510819833610,0.7046208066212290,28.0
0.7438087037780850,0.7340538782043260,0.7189193172892500,29.0
0.7559977485488300,0.7308060003325010,0.7359641160521210,30.0
0.7675373493035020,0.7302191633958260,0.7259904699987350,31.0
0.7501166045670800,0.7378448517093200,0.7438270638892980,32.0
0.7625664204269850,0.7534307227968750,0.7416470215039450,33.0
0.7675890230463010,0.7471850990159420,0.7457133182931570,34.0
0.7819309597374600,0.7515350042048820,0.7563646810115400,35.0
0.783326193599913,0.7530962269402600,0.7603617247621630,36.0
0.7854573978972910,0.7581980725674810,0.758143778183468,37.0
0.7913662705681440,0.7750854469429000,0.7712204574964450,38.0
0.7913210308532210,0.7767231508872130,0.7763534551736880,39.0
0.8074449282074860,0.7835991480198630,0.779199305698024,40.0
0.8014651887172350,0.7829195474328010,0.7777705763332960,41.0
0.8147275322818860,0.7871079145381500,0.7876224241000260,42.0
0.8107192503695730,0.7942198257434900,0.7917823970995210,43.0
0.8179093973721330,0.7945828187025720,0.7916738129010950,44.0
0.8157015969955710,0.791853622534764,0.8013563691611120,45.0
0.8208250227548320,0.8064468553832300,0.7974988266453930,46.0
0.8241268686470130,0.7978045065650860,0.7995885328927300,47.0
0.84099572693742,0.801244389320968,0.8096334974430500,48.0
0.8220876180067410,0.8114668611482640,0.8131296015383550,49.0
0.8390255757077770,0.8180343380832450,0.8091559277152180,50.0
0.8332996632748140,0.8199333089523920,0.8222058819834850,51.0
0.8359878892230780,0.8268139369607070,0.8213705728764080,52.0
0.8465001544803410,0.8215180392733360,0.8220710562314790,53.0
0.8543366173036580,0.8248169476434780,0.8298534261636790,54.0
0.855561046309,0.8311108573051250,0.8329847473606460,55.0
0.8623037523925030,0.8355983796978140,0.8376000395875250,56.0
0.8512590642668640,0.845501441653981,0.8362335622812490,57.0
0.8541004968562300,0.8307776976254400,0.8433437629295500,58.0
0.852912017920685,0.8415401397632070,0.8476451647237110,59.0
0.8653660204775960,0.847921375233995,0.8448276009213590,60.0
0.874671011785523,0.8429875833406410,0.8489000852464540,61.0
0.86183055167212,0.8438767975619090,0.8525890404395990,62.0
0.8767747025544790,0.8513984229647600,0.8534765464958310,63.0
0.8789144667305720,0.8515885117185060,0.8558697907414200,64.0
0.8627484483983640,0.854023612101223,0.8635361245486670,65.0
0.8762741889234270,0.8692341401075390,0.858754056503947,66.0
0.8820936694511190,0.8529289739548270,0.8709670390644430,67.0
0.8850904506300880,0.8678172938161640,0.8571475011741610,68.0
0.8856921398794960,0.8628469167615400,0.8726262068001550,69.0
0.8862938255128640,0.8744519112434230,0.8727368290737030,70.0
0.8883860673977940,0.8751657899548230,0.8707739184432640,71.0
0.8809343733424080,0.8669840172611120,0.8822175105310420,72.0
0.8973426994113390,0.8706121556628810,0.8870280367436510,73.0
0.8937843741293730,0.8836365091587420,0.8744899653457530,74.0
0.8893263577238550,0.871760634296356,0.8865596557292630,75.0
0.8943295141653130,0.8814056385498900,0.8787152587643520,76.0
0.9022320563642030,0.8849423147543030,0.8761934370060520,77.0
0.8989907025503660,0.8751873118214560,0.87884997964658,78.0
0.9029270757603020,0.8829647143854670,0.8863998046379180,79.0
0.9063984482138700,0.8843936202177490,0.8868801128893720,80.0
0.8916526434990250,0.8834380908145890,0.8915291992806620,81.0
0.8990005181695310,0.8816008109707870,0.8895284751970030,82.0
0.9053161042762050,0.8703847498408500,0.8898902985746080,83.0
0.906702851414763,0.8837607917648710,0.8896140818425690,84.0
0.9109657896156710,0.8888727398728800,0.8845220218495340,85.0
0.9157526979759010,0.8879706783453690,0.893851513067601,86.0
0.9200075430828720,0.889024347852643,0.8941480098292460,87.0
0.9157628803904680,0.8868554567459480,0.8965900340584080,88.0
0.9067737019721380,0.8855073092201180,0.8950169617988450,89.0
0.9209318275885520,0.8718341201019070,0.901758086154516,90.0
0.9171177677845410,0.8925925008423420,0.9110181584415120,91.0
0.9213734711688710,0.8874093579353360,0.907427916981819,92.0
0.9132359504571010,0.8882532257488780,0.901295784826984,93.0
0.9200097701893840,0.8833276764679740,0.913272114308244,94.0
0.916819761293513,0.8937985539148070,0.9081447776329540,95.0
0.9183091939525970,0.8827878790911430,0.9057188932107470,96.0
0.9136121960891730,0.8863729067241520,0.9103794999902140,97.0
0.919212432794641,0.8825558102417930,0.9083395183300880,98.0
0.9197248760289030,0.8734024466849650,0.9135666339892610,99.0
0.9251551222157570,0.8811359260897140,0.9032666821785730,100.0
0.6871529922340540,0.6751684142397160,0.6712266710674080,20.0
0.6917727898354450,0.6815586131734740,0.6766815036731670,21.0
0.7023305423168880,0.6855861105604190,0.6759474575093960,22.0
0.6990222737498580,0.6796382235550910,0.6859603300426390,23.0
0.7122082559933180,0.6904308989828290,0.6878190934048000,24.0
0.7190830197841020,0.6980550121091800,0.69524810033082,25.0
0.7296095631561420,0.6999272427827350,0.7013762444100500,26.0
0.7398539131405260,0.716121438569221,0.716544824527318,27.0
0.7392222835158950,0.723847686605968,0.7160245052933530,28.0
0.7513170461319640,0.729174328667994,0.7175526813742970,29.0
0.7400481955344250,0.7278437101747350,0.7285171009705330,30.0
0.7631152894852010,0.7380858561623000,0.725653031523848,31.0
0.7708550081992160,0.7325336103522800,0.7424998528637710,32.0
0.7643356531967920,0.7491797797737590,0.7493748266284000,33.0
0.7740732362441910,0.7472603689385030,0.748347990182533,34.0
0.7766234002787910,0.7516858502740910,0.7548074404730200,35.0
0.7775683955456520,0.7627473271549990,0.7648374962494300,36.0
0.785594809344408,0.7736775286637490,0.7586797308400560,37.0
0.7921693975977880,0.7728877576081120,0.7650771793304470,38.0
0.794734683656097,0.776909226155958,0.769627480971142,39.0
0.8092825378505950,0.7866708244054340,0.769478302934183,40.0
0.8082531832475390,0.7796999188246260,0.7837666873577930,41.0
0.813718874179953,0.7876162757199110,0.7825864500445140,42.0
0.8073837344025880,0.7943584970010660,0.7889721556857210,43.0
0.8090981543126720,0.7934425997482580,0.7940772457921340,44.0
0.8095283084307360,0.7971638171766030,0.7971808748161,45.0
0.8046585324974630,0.8052874380807900,0.7961514429730480,46.0
0.8172001325062720,0.8077569260127170,0.8028271642316840,47.0
0.834075034389391,0.8094034652604680,0.7973821169938690,48.0
0.8377909080151790,0.8076596092826420,0.8240320303083470,49.0
0.8367656184411760,0.8221277592009450,0.8124189128683360,50.0
0.8367385740655710,0.8205084484656760,0.8150521826807110,51.0
0.8447475910252560,0.8287063456933170,0.8243320401787160,52.0
0.8481831414893020,0.8264973392966320,0.8108966521997630,53.0
0.8592795990524760,0.8354317108840650,0.8287754733175950,54.0
0.8500774108807240,0.8293981919524010,0.8289123913979300,55.0
0.8452464374557980,0.8341023582785780,0.8334982305662920,56.0
0.8490759525446220,0.8363938585250540,0.8399318156994220,57.0
0.8479298283642050,0.8489393865634730,0.8480889222386390,58.0
0.8626857762942200,0.8426800687315640,0.8451803865119240,59.0
0.8573593100309150,0.8581690982359140,0.8460457615308520,60.0
0.8737712095310130,0.8445524586847600,0.8584899072855410,61.0
0.8680789821022950,0.8476671275689680,0.8486292644473380,62.0
0.881858293484854,0.8463226901503870,0.8609466564488470,63.0
0.8699082833160230,0.8527587714977330,0.8523543404594070,64.0
0.8764236835368770,0.8570308845251540,0.8589290832712960,65.0
0.8665847789732460,0.8577267815304040,0.8671749308925910,66.0
0.8806341309826490,0.8685019611880830,0.8651929482902610,67.0
0.8826762324008940,0.8615910996429020,0.856682357314876,68.0
0.8892416077563300,0.857928367263781,0.8648493763935210,69.0
0.9019448404716250,0.8664235796682130,0.874798252378773,70.0
0.8944827697798540,0.8793169160035450,0.8756726166631410,71.0
0.8804729511021270,0.8609363939282240,0.8798356971972020,72.0
0.8944107532037830,0.8849962649952140,0.8814009905371080,73.0
0.8896721265798750,0.8787961444748480,0.8709942884076300,74.0
0.8963504685880010,0.8759561538918810,0.8825869334127220,75.0
0.8936762498420130,0.8691494959145550,0.8780371458811600,76.0
