Full,Null (reference),Null (threshold),Cite
0.5125326898846040,0.821698587825869,0.8750911000757150,84.0
0.4799052162999690,0.8365216079523640,0.8672143886532170,85.0
0.4939352712864190,0.8463454149264660,0.8437466549654180,86.0
0.5401644037742040,0.8385083557648690,0.8361699945301430,87.0
0.4949512427741870,0.8266840846993960,0.8594528767054830,88.0
0.5042073469167380,0.8315956368961570,0.8325070041091250,89.0
0.5225162549116410,0.8322650499859980,0.8588379895864810,90.0
0.4915036646659000,0.823658793131704,0.8494360935898620,91.0
0.5144837765925380,0.8421406196537340,0.8369218469668540,92.0
0.5386122054725300,0.831518218564702,0.8269447870630580,93.0
0.520895538686457,0.8267037082518000,0.8379391474234780,94.0
0.48842786014991500,0.8276863810127450,0.8242392080098020,95.0
0.51490240984888,0.8367834790917050,0.822112818757309,96.0
0.49194804303045600,0.8218786573906720,0.8243124684015880,97.0
0.4920106426221960,0.8004485686140290,0.8420779056300170,98.0
0.5205631527726100,0.8094965407394460,0.8227518524552990,99.0
0.5298938032683700,0.8166593921353890,0.8353336328089600,100.0
0.6844927726519140,0.9435346839908970,0.9557460696596210,20.0
0.7230775385937950,0.9731145505955640,0.9529773102445430,21.0
0.7171130110122490,0.9509598288227950,0.939946901859503,22.0
0.6859242632819950,0.9484877311274910,0.9621377484682410,23.0
0.6778738940838810,0.9460817387235670,0.9728360182535800,24.0
0.6756965017650140,0.9331446043966140,0.9425912373894250,25.0
0.6582978188520950,0.9526748931272490,0.9628197845055390,26.0
0.6555102772919890,0.9423165043686040,0.9397053428236540,27.0
0.6866053855345090,0.93478892551705,0.9689761596742220,28.0
0.6546618127150060,0.924719952599193,0.946280961794839,29.0
0.6417161793891280,0.9506887696625230,0.9464616859952980,30.0
0.631786426683931,0.9318728781970010,0.930582806955488,31.0
0.6224905991873400,0.9546146245435980,0.9266299489507420,32.0
0.6320222541263960,0.9214361681345930,0.9244354476982810,33.0
0.6541901869313380,0.9345282209721250,0.9318723010890860,34.0
0.6187490081181180,0.9242017950100150,0.9269448858879150,35.0
0.6071220979195050,0.9281851068175110,0.9276706667182030,36.0
0.6328159984169470,0.9337618067457980,0.9464690141739980,37.0
0.6242417501214750,0.9051600525795720,0.9285856632766320,38.0
0.6473970351335270,0.9237062150361560,0.9085471535523200,39.0
0.6629717104037150,0.9243272485822450,0.9127839915697110,40.0
0.6137578552263500,0.9160137303649010,0.9155948562432330,41.0
0.6068855151293710,0.9131044034031310,0.920516526116805,42.0
0.5842204374137600,0.9126132569477840,0.9177963349176490,43.0
0.5778003091426250,0.9123733811237,0.9175126016547860,44.0
0.5935823416574860,0.9011727835021340,0.9008176198752520,45.0
0.6165738291779890,0.9110777576381570,0.9179049398211240,46.0
0.598215241286416,0.9044604702145320,0.9304176169786440,47.0
0.6190654539542700,0.9115976553732530,0.892459399701174,48.0
0.5864016357929930,0.9108620650871240,0.9130567911771770,49.0
0.5944489952291060,0.8880895017023300,0.906124623529252,50.0
0.5913281359787470,0.8800688923743980,0.899749371995586,51.0
0.599475602749784,0.8957326894872500,0.8996409426686250,52.0
0.5758712161943580,0.8843500183947670,0.8930761615886910,53.0
0.5789832757478540,0.89051760561247,0.9106806624145620,54.0
0.5906040704244270,0.8769264528557450,0.8823536847798180,55.0
0.5573570175017040,0.8779974820052190,0.8892354384521500,56.0
0.5921212568847040,0.8771839948204820,0.8810837772777640,57.0
0.5550815077404270,0.8871987518992580,0.8897622561337940,58.0
0.5738537220503740,0.8682332430648130,0.9053195056453330,59.0
0.5593331361512210,0.8828428430244560,0.8898488646551200,60.0
0.5704401932528150,0.8733996683237700,0.8848696095213180,61.0
0.48764958419963600,0.8764473113022600,0.87859288525567,62.0
0.5374630621481120,0.8727511826241460,0.87257131865531,63.0
0.5802195523680190,0.8683327149344010,0.8690648677405100,64.0
0.5148949895916320,0.8688222843817850,0.885866569351894,65.0
0.4872248255800530,0.8673693597054030,0.859425161954849,66.0
0.536165649427858,0.8608879411968680,0.8650017003460160,67.0
0.5717739806054540,0.8555115728373580,0.8741901587367070,68.0
0.5467904811257650,0.8642312033347820,0.8730939171318700,69.0
0.5011349671072220,0.8558812484865860,0.8780685325061870,70.0
0.5475814306285940,0.8522507715757820,0.8586689441638400,71.0
0.557252315056276,0.849699205057115,0.8536813715744950,72.0
0.5426382825864630,0.8498977025931150,0.8732927369285630,73.0
0.5475311542343570,0.8659950506288400,0.8656247866812590,74.0
0.5221361381741220,0.8475753870680290,0.8558156935947590,75.0
0.5403668808050740,0.8580324788037730,0.8562630446482350,76.0
0.49924843389981600,0.8426433791543410,0.8622216489095810,77.0
0.5523735245577910,0.8417862681157000,0.8453886756803570,78.0
0.5356181332407020,0.8513044581108970,0.8582567481983690,79.0
0.48091775345875400,0.8336626952591990,0.8486646872959310,80.0
0.5373245740119510,0.8302814709045380,0.8454313051285780,81.0
0.5399537193425590,0.8244346608323100,0.8436088816822810,82.0
0.5163762524963330,0.8380583810622170,0.853253942453443,83.0
0.5369794181532720,0.8249897733529920,0.8466110677873010,84.0
0.4812093589397260,0.8274805895473560,0.8402275438517000,85.0
0.4950445413661390,0.8295673485197270,0.8463531797155010,86.0
0.5008322552167270,0.8327113899825050,0.8412222708677060,87.0
0.5290451732815540,0.831032806879345,0.8692530109631370,88.0
0.501993876783086,0.8211133698614440,0.8382314515378390,89.0
0.5365148986252620,0.8326441047394850,0.8358248004716130,90.0
0.5525281235189060,0.8215430132829100,0.8521503696892090,91.0
0.5198355289843690,0.8290449766030060,0.8254242379995960,92.0
0.4992342666694900,0.8020560804046910,0.8309500291293660,93.0
0.5044931071932980,0.8226951734545310,0.8229330270355870,94.0
0.5003719843117160,0.8277388108728940,0.8522202420685130,95.0
0.5239819906961450,0.8293657727984280,0.8218273494320140,96.0
0.5146477048341920,0.8097630962063420,0.8345000755818440,97.0
0.4824855198866940,0.8275301334572480,0.846908724103557,98.0
0.5222368413655360,0.7966743692797750,0.8219341751471120,99.0
0.49706412410010000,0.8244761886199980,0.8120026474653590,100.0
0.7019195597709060,0.9316976657302160,0.9473264090078640,20.0
0.7050129172676300,0.9569124273510210,0.9668698460467950,21.0
0.7148900770046950,0.9645206948289160,0.9347908459128660,22.0
0.6903066178887560,0.9492679279246990,0.9581164750339920,23.0
0.668881269747426,0.9615392820137910,0.9492893455078980,24.0
0.6468696574379330,0.9552436641797290,0.9452810623297740,25.0
0.689595281239815,0.9385341004339050,0.9490526712883710,26.0
0.676492592033611,0.9298713650918220,0.944136399497207,27.0
0.6842811076012720,0.9398924123299020,0.9384694659895450,28.0
0.6546362433776810,0.9382358305273390,0.9328160984411450,29.0
0.6897035730440770,0.939528521795315,0.9524872208133970,30.0
0.6398998129724530,0.936334408592506,0.9493577631077960,31.0
0.6649100294061040,0.9295217113272750,0.9450406843741260,32.0
0.6622819813309280,0.9328774738696470,0.9350363187070630,33.0
0.6221005550345380,0.919380669803491,0.9442056951530770,34.0
0.6151400721417880,0.9179651437657960,0.9121534105941980,35.0
0.6316173916797670,0.9149291794662320,0.9178538412096400,36.0
0.6264094621693380,0.9212449740080860,0.9025120846586780,37.0
0.6041845973433280,0.9317890057439710,0.9203762823363140,38.0
0.6007271535481030,0.9119585040178870,0.9121415761235800,39.0
0.628952582180824,0.9139207386041930,0.9378642427396720,40.0
0.6011586980439030,0.9164962649708100,0.9250668609982320,41.0
0.5725262625879340,0.9190758774706990,0.9070851533568070,42.0
0.5898497948183510,0.9020420531181190,0.9150886993003200,43.0
0.6078793092267810,0.8967333332239080,0.9145853080622100,44.0
0.6035660881240420,0.9130930335941670,0.892764174063853,45.0
0.6350142783726600,0.9099359111066390,0.9075234518470480,46.0
0.6504406485965280,0.8903912433672820,0.9085043034005730,47.0
0.6154581038388820,0.9016745563482190,0.8984129020601180,48.0
0.6245771309196910,0.9122557163656210,0.8978194404194300,49.0
0.6343310049316930,0.9013873501881730,0.9015019019803760,50.0
0.5635844976623660,0.8943023762542420,0.8771043147689870,51.0
0.5699428978591360,0.8696922954369320,0.8865644201579430,52.0
0.6056938413815100,0.8821810088144050,0.9034432054655690,53.0
0.5701613336918080,0.890398393372962,0.8832258058875130,54.0
0.5620288396820720,0.8739084681564260,0.8997162373970630,55.0
0.564047416156392,0.8861560822626170,0.8705066278130070,56.0
0.5536188483286770,0.8906386662534000,0.8917636175359790,57.0
0.572315930901668,0.8897205611271930,0.8842741951362690,58.0
0.6022101684450140,0.8745639929460690,0.8946647503279400,59.0
0.5599617889907630,0.8729327966358330,0.8882944806133220,60.0
0.5685594263640220,0.8778660264550140,0.8861121742444730,61.0
0.5232782192554710,0.8625245849453560,0.9128524621257200,62.0
0.5688958443837150,0.8588771556323770,0.873767270633791,63.0
0.5705385021018520,0.8648300468931450,0.8720145605175060,64.0
0.5746967422917320,0.8607886983913270,0.8735496784699670,65.0
0.49366716301834400,0.8629546705002220,0.8724256640814850,66.0
0.5500438747211300,0.8670498818019410,0.8638614919586510,67.0
0.5573788366847400,0.8660420713955000,0.8884091100702710,68.0
0.5572054506965040,0.8726677243151940,0.8796328383860930,69.0
0.5197343659184540,0.8736209028473850,0.8764035326233070,70.0
0.578584284536397,0.8553920373946180,0.8672448021310520,71.0
0.5528899942509550,0.8597305883421620,0.8580766808619280,72.0
0.5561226613582540,0.8499674156831750,0.8556867763200890,73.0
0.5485159061332780,0.8706939771246790,0.8484774811150140,74.0
0.5404536197247850,0.857989875866205,0.8465334886653820,75.0
0.49207756023040200,0.8431803962714120,0.8604737457260760,76.0
0.523509585092855,0.8393140697223830,0.855384014465576,77.0
0.5664545911603040,0.8271128816806380,0.871076010109121,78.0
0.5380907278422350,0.8329842288273840,0.8594834086577000,79.0
0.5460191474395780,0.8414573448881440,0.8472004653868360,80.0
0.5250568837075050,0.8587943506348590,0.8647689472401880,81.0
0.5410356818537510,0.8491422528084240,0.8309670627532500,82.0
0.5294506783436160,0.8223384464818090,0.842201340757402,83.0
0.5248871900133770,0.8249439717287350,0.8543310187325660,84.0
0.5081631116801420,0.8369237900081830,0.836416979113175,85.0
0.5221145375374180,0.8358641848909110,0.8456446237755370,86.0
0.5522670012581630,0.8287194144726980,0.8401028591479750,87.0
0.516914263556856,0.8129448895109700,0.8393605302478420,88.0
0.5232201048957480,0.8129073192590170,0.8431681029455390,89.0
0.5367227906505040,0.8406930244264650,0.8275076573877410,90.0
0.5073957666899450,0.8221772456264430,0.8359131843734960,91.0
0.46893937238154000,0.8323179410597610,0.8284843167367640,92.0
0.5388656350455500,0.8158863655372280,0.8323137938796480,93.0
0.5086615081771880,0.8216706411486330,0.8277969713509790,94.0
0.526031079691165,0.8305367725892750,0.8511392329155820,95.0
0.5136517066909360,0.8152465691200450,0.8294278191730700,96.0
0.5182285444642780,0.8282843568127870,0.8265115725653420,97.0
0.49469047225978300,0.8092390494997910,0.8278237470366440,98.0
0.49099830431961100,0.8291883756235580,0.8441373817213250,99.0
0.4874137011248280,0.818773772620708,0.8237635439127290,100.0
0.6769307090171160,0.9592043158670780,0.9479891155602660,20.0
0.6879824934144270,0.9349993386114780,0.9553600135735070,21.0
0.7103767862548900,0.9567559045411860,0.9440841282947880,22.0
0.6983317730249260,0.9579319753030210,0.9520052799046630,23.0
0.6886468407181310,0.9533577113192210,0.960103778801249,24.0
0.6657581099147590,0.9550860153211900,0.9300212751849660,25.0
0.6574215362707410,0.9488133077496640,0.9548184009773450,26.0
0.6481715862666600,0.9331923624875840,0.9466398047557660,27.0
0.6705301378929570,0.9619061262992210,0.9379434848702340,28.0
0.6607826888278820,0.9452959147857740,0.9431771383701370,29.0
0.6430985185682070,0.9235128154538570,0.9222672317522680,30.0
0.6514997394950360,0.9218374390211250,0.94283283275902,31.0
0.6432701494431790,0.920318439487036,0.9290541763075130,32.0
0.6569175247501740,0.9277122550643220,0.9294241630012490,33.0
0.6090961800255120,0.9068070197875330,0.9446333516515800,34.0
0.6490209736190060,0.9439568134931370,0.9291918633813880,35.0
0.6168417954726240,0.9167935170008930,0.9310432895454170,36.0
0.6275673787105480,0.9325252839713590,0.9231285293050350,37.0
0.6522337642502670,0.9206393896159960,0.9269261283125230,38.0
0.6157233396966950,0.9379548334054220,0.9208442474651470,39.0
0.6522812783942960,0.920973125751869,0.9115419775579960,40.0
0.5941959694222990,0.9279067678116210,0.917189824466711,41.0
0.6466773177907010,0.9169091912853970,0.9146605516127960,42.0
0.6293908765569610,0.9184407299788220,0.8954921494559180,43.0
0.5850980636715550,0.9185275460665830,0.9194085713248320,44.0
0.6021403525414400,0.9028074253916650,0.9115845944384360,45.0
0.6038584463847880,0.9048835396275050,0.9145498458125980,46.0
0.6472846249630090,0.9081401553831960,0.9012374511629180,47.0
0.6221899642317840,0.8968686270572690,0.9025864414914350,48.0
0.5690239456597570,0.8971992830527210,0.9067474808395130,49.0
0.5946329098673830,0.9150040375262950,0.8943028197896560,50.0
0.568223334189594,0.9037052385325600,0.8821680575714690,51.0
0.643143344223068,0.8973861607692900,0.9004501319442510,52.0
0.5570355731036430,0.8849613577902170,0.8898701857384370,53.0
0.5601954627123900,0.8827234122701550,0.9046193766446920,54.0
0.5459544641533780,0.899499721766886,0.8863180168194680,55.0
0.6067340082085170,0.893212982685413,0.8900929895134690,56.0
0.5428563574099520,0.8729832191941000,0.8953280309883330,57.0
0.5580037722303570,0.8759670972039530,0.8823380443996710,58.0
0.5980552086790450,0.8912081290554570,0.8911026996228360,59.0
0.5692463068477860,0.8867895711493060,0.9023926994634990,60.0
0.561820528214066,0.8888560429211330,0.8843643572138750,61.0
0.5226010063027010,0.8701935685987610,0.8861665437679050,62.0
0.548707542773138,0.8701603983777020,0.8872702535809610,63.0
0.5624529522427050,0.8663515272964690,0.8790048225463550,64.0
0.5751239245342290,0.8569205728196410,0.884973946853579,65.0
0.5096765421200370,0.8404021094930810,0.8656616361427920,66.0
0.5916867384730440,0.863140755710677,0.874219637740064,67.0
0.5849721107709800,0.863879112313985,0.8735960937794720,68.0
0.5527920278853180,0.8587995715310460,0.8509731885057580,69.0
0.5282067909099770,0.8297616690018700,0.8406147011532070,70.0
0.5464617911346280,0.8638371169544260,0.8632136353264330,71.0
0.5897023464777410,0.8619024697502600,0.8708518774904550,72.0
0.5355295618144250,0.8568599398085990,0.8610535335201260,73.0
0.5423587187464230,0.8469782771108190,0.86447528254146,74.0
0.5527084761926330,0.8406081257993990,0.8488889079001570,75.0
0.527788242762382,0.8470496813048870,0.8612412309188380,76.0
0.4950677586001860,0.8422178592502940,0.8641819303488500,77.0
0.556682648375404,0.852628537293231,0.8614162031717990,78.0
0.5421582520921650,0.8626010946804790,0.8520540007754980,79.0
0.5239222277204360,0.8474891951961220,0.8510642710189930,80.0
0.5266352193562400,0.8267209324463460,0.857652319592334,81.0
0.5670624169680130,0.8537405664305770,0.8502587277147350,82.0
0.49297556566724900,0.8418780353783560,0.8630083488753640,83.0
0.5188244642540980,0.8424542795430960,0.8439829983090060,84.0
0.5260459164746820,0.8395895613542380,0.8577222434841690,85.0
0.48744847956564400,0.8316279595918880,0.8419679153644580,86.0
0.5097587543383250,0.8304517843807760,0.8185130867428160,87.0
0.5221347832782780,0.8190705754530240,0.8493635448820790,88.0
0.5002913035619680,0.8261756911535190,0.8340488470934550,89.0
0.5101303712826480,0.8202067637153060,0.8487558076969850,90.0
0.5715548204477990,0.8247398670264890,0.8251179769881810,91.0
0.5193461983505800,0.8199139096288180,0.8363687627008270,92.0
0.4626658152309570,0.8209743660435300,0.8195342572525170,93.0
0.5079382453155550,0.811942623583824,0.8218782948304450,94.0
0.4720520379481230,0.8050207518593970,0.8344021570019270,95.0
0.4982454986834270,0.8094137879144530,0.82535625745909,96.0
0.511371891747286,0.8148183650009500,0.8309906787170520,97.0
0.5332506046292420,0.8167027391094700,0.8186801331269280,98.0
0.4727765403131000,0.8204758275066000,0.8298230389591560,99.0
0.5199190897297380,0.8137266108487430,0.8168388488488770,100.0
0.7457785605130170,0.949857528842348,0.9430783608096980,20.0
0.7107611240857410,0.9420251674339920,0.9554245348726120,21.0
0.6952601942905270,0.9466982099834580,0.9687373305031150,22.0
0.6951203574529870,0.9397576357223430,0.9337808016604350,23.0
0.6872553033170640,0.9595911029972590,0.9383440135363030,24.0
0.6501966596348430,0.9434426452702390,0.9404092285293700,25.0
0.6865317766670430,0.9320122614425800,0.961900362486827,26.0
0.6889427403731090,0.938995513673358,0.9400116749721140,27.0
0.6398170589333150,0.9248410049874140,0.943592363272459,28.0
0.6757187160202070,0.9441590006392550,0.9460086926494770,29.0
0.6590030223538660,0.9419842701147950,0.9481093225020860,30.0
0.6600763408659640,0.9273746194751640,0.9459735671865780,31.0
0.6476188040062590,0.9260029760452040,0.9383801808064260,32.0
0.6094552035264170,0.9176134954488700,0.9258219408834630,33.0
0.6482456023326610,0.9179084054603430,0.9416577932629770,34.0
0.6557395233670600,0.94452722201576,0.9292035351350230,35.0
0.6566755328678370,0.9342166641024170,0.930768733000897,36.0
0.6130830188419130,0.9264560572657330,0.9254795114548130,37.0
0.6198933507891120,0.924050734085443,0.9289256166385300,38.0
0.6344482204983490,0.9194445862440750,0.923044495557752,39.0
0.6166649730189050,0.932509585862264,0.9213780991819060,40.0
0.6113110194406200,0.9129632556461300,0.917527231263773,41.0
0.6272026862396790,0.9122731736531430,0.925563047015339,42.0
0.6045146910180760,0.9300593648460220,0.9219373309305590,43.0
0.627261157066465,0.9013973894603710,0.9029440701368600,44.0
0.5837942579507980,0.90767824544669,0.9180357941503950,45.0
0.5907591499834310,0.9186007078616570,0.9122505374641990,46.0
0.6035229514349990,0.9031258970212110,0.891670110336567,47.0
0.603153262823276,0.9059659774017900,0.9042564479330590,48.0
0.5966764678361350,0.9090655695578370,0.9098106982558440,49.0
0.6094056669160940,0.8875865802276480,0.9008225947950500,50.0
0.5996022181847310,0.8963175366649160,0.9004284971991410,51.0
0.6125985403128290,0.8795283172889610,0.9023263496919270,52.0
0.6221149798986890,0.8862174137468030,0.9017671771509260,53.0
0.5713485320010400,0.8780134484805670,0.8949975416901540,54.0
0.570356811139321,0.8916099056654330,0.9107924954213310,55.0
0.5549071106898400,0.8949859028859120,0.8810764131496120,56.0
0.5746998848741400,0.8814727239195840,0.8780447686068480,57.0
0.5816978369784920,0.890070057963399,0.899887137752929,58.0
0.5657160353482590,0.8657064181506930,0.8960318172038190,59.0
0.5536187148250790,0.8703369589727820,0.8821452748450210,60.0
0.5688311452144890,0.880031994295141,0.8812707844651180,61.0
0.5281687507880530,0.8808344960933490,0.8624473733903280,62.0
0.574240084654779,0.8926557520052440,0.8772603505218900,63.0
0.5619716238677610,0.8702850961108910,0.8754650106062020,64.0
0.5582541525631610,0.8720427730133540,0.8821085157768810,65.0
0.5885732221371490,0.8469883967270650,0.8637436172795410,66.0
0.5402312410369960,0.857083935054117,0.8741507701764320,67.0
0.5973147611865670,0.8802236447262390,0.8634741485766580,68.0
0.5700361086586530,0.8632444377988380,0.8516689269323390,69.0
0.5160962853071490,0.8527901563577360,0.8612412656361950,70.0
0.5258435675001660,0.8715114535313760,0.8615364520271790,71.0
0.5698119886530140,0.8520715340960920,0.8694911216553640,72.0
0.5455022610910220,0.8616469166611560,0.8598940148801380,73.0
0.5587889630760270,0.8548789527506070,0.8459301358865270,74.0
0.5330412553279760,0.8567307279984690,0.8588559490133410,75.0
0.5005110587489460,0.8443381891898140,0.8611641129536980,76.0
